anomaly,competition,category name,round,heat,couple,criteria,stdev,threshold,ratio,raw data
,171,Rock'n'Roll-Juniors,Final,3,149,CO,0.96,2.0,0.48,"[12.0, 10.0, 11.0, 9.0, 11.0, 10.0]"
,171,Rock'n'Roll-Juniors,Final,3,149,FM,0.47,2.0,0.235,"[7.5, 6.5, 6.5, 7.5, 6.5, 6.5]"
,171,Rock'n'Roll-Juniors,Final,3,149,FW,4.71,14.4,0.32708333333333334,"[-25.0, -25.0, -25.0, -35.0, -35.0, -25.0]"
,171,Rock'n'Roll-Juniors,Final,3,149,sm,1.0,2.3,0.4347826086956522,"[0.0, -2.0, -2.0, 0.0, -2.0, 0.0]"
,171,Rock'n'Roll-Juniors,Final,3,149,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,171,Rock'n'Roll-Small Formation Juniors,First round,1,105,DF,2.4,2.3,1.0434782608695652,"[6.0, 10.0, 10.0, 6.0, 4.0]"
,171,Rock'n'Roll-Small Formation Juniors,First round,1,105,CO,1.06,2.0,0.53,"[6.75, 6.0, 7.5, 5.25, 4.5]"
,171,Rock'n'Roll-Small Formation Juniors,First round,1,105,FM,1.6,2.0,0.8,"[7.0, 9.0, 7.0, 7.0, 4.0]"
,171,Rock'n'Roll-Small Formation Juniors,First round,1,105,FW,7.35,14.4,0.5104166666666666,"[-35.0, -35.0, -50.0, -35.0, -50.0]"
,171,Rock'n'Roll-Small Formation Juniors,First round,1,105,sm,0.98,2.3,0.42608695652173917,"[0.0, -2.0, -2.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation Juniors,First round,1,105,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation Juniors,First round,2,158,DF,1.72,2.3,0.7478260869565218,"[9.0, 8.0, 10.0, 9.0, 5.0]"
,171,Rock'n'Roll-Small Formation Juniors,First round,2,158,CO,1.75,2.0,0.875,"[7.5, 4.5, 7.5, 6.0, 3.0]"
yes,171,Rock'n'Roll-Small Formation Juniors,First round,2,158,FM,2.06,2.0,1.03,"[8.0, 7.0, 10.0, 9.0, 4.0]"
yes,171,Rock'n'Roll-Small Formation Juniors,First round,2,158,FW,14.63,14.4,1.0159722222222223,"[-35.0, -35.0, -50.0, -50.0, -75.0]"
,171,Rock'n'Roll-Small Formation Juniors,First round,2,158,sm,1.6,2.3,0.6956521739130436,"[-2.0, -4.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation Juniors,First round,2,158,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation Juniors,First round,3,294,DF,2.06,2.3,0.8956521739130435,"[7.0, 8.0, 6.0, 5.0, 2.0]"
,171,Rock'n'Roll-Small Formation Juniors,First round,3,294,CO,1.2,2.0,0.6,"[6.0, 4.5, 4.5, 4.5, 2.25]"
yes,171,Rock'n'Roll-Small Formation Juniors,First round,3,294,FM,2.1,2.0,1.05,"[7.0, 7.0, 8.0, 6.0, 2.0]"
yes,171,Rock'n'Roll-Small Formation Juniors,First round,3,294,FW,22.27,14.4,1.5465277777777777,"[-35.0, -50.0, -50.0, -50.0, -100.0]"
yes,171,Rock'n'Roll-Small Formation Juniors,First round,3,294,sm,2.65,2.3,1.1521739130434783,"[-4.0, -6.0, -10.0, -6.0, -2.0]"
,171,Rock'n'Roll-Small Formation Juniors,First round,3,294,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation Juniors,First round,4,174,DF,1.36,2.3,0.5913043478260871,"[11.0, 12.0, 10.0, 8.0, 11.0]"
,171,Rock'n'Roll-Small Formation Juniors,First round,4,174,CO,0.67,2.0,0.335,"[9.0, 7.5, 9.0, 7.5, 8.25]"
,171,Rock'n'Roll-Small Formation Juniors,First round,4,174,FM,0.4,2.0,0.2,"[10.0, 10.0, 11.0, 10.0, 10.0]"
,171,Rock'n'Roll-Small Formation Juniors,First round,4,174,FW,4.9,14.4,0.3402777777777778,"[-25.0, -25.0, -35.0, -35.0, -35.0]"
,171,Rock'n'Roll-Small Formation Juniors,First round,4,174,sm,1.6,2.3,0.6956521739130436,"[0.0, 0.0, -4.0, -2.0, 0.0]"
,171,Rock'n'Roll-Small Formation Juniors,First round,4,174,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation Juniors,First round,5,295,DF,1.47,2.3,0.6391304347826088,"[6.0, 7.0, 7.0, 6.0, 3.0]"
,171,Rock'n'Roll-Small Formation Juniors,First round,5,295,CO,0.6,2.0,0.3,"[5.25, 5.25, 5.25, 4.5, 3.75]"
,171,Rock'n'Roll-Small Formation Juniors,First round,5,295,FM,1.6,2.0,0.8,"[6.0, 6.0, 8.0, 6.0, 3.0]"
,171,Rock'n'Roll-Small Formation Juniors,First round,5,295,FW,12.25,14.4,0.8506944444444444,"[-50.0, -50.0, -50.0, -75.0, -75.0]"
,171,Rock'n'Roll-Small Formation Juniors,First round,5,295,sm,1.5,2.3,0.6521739130434783,"[-4.0, -4.0, -2.0, -2.0, 0.0]"
,171,Rock'n'Roll-Small Formation Juniors,First round,5,295,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation Juniors,First round,6,281,DF,0.89,2.3,0.3869565217391305,"[10.0, 12.0, 11.0, 10.0, 12.0]"
,171,Rock'n'Roll-Small Formation Juniors,First round,6,281,CO,0.56,2.0,0.28,"[7.5, 8.25, 9.0, 7.5, 8.25]"
,171,Rock'n'Roll-Small Formation Juniors,First round,6,281,FM,1.02,2.0,0.51,"[10.0, 11.0, 11.0, 12.0, 9.0]"
,171,Rock'n'Roll-Small Formation Juniors,First round,6,281,FW,6.32,14.4,0.4388888888888889,"[-25.0, -15.0, -25.0, -25.0, -35.0]"
,171,Rock'n'Roll-Small Formation Juniors,First round,6,281,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation Juniors,First round,6,281,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation Juniors,First round,7,151,DF,1.36,2.3,0.5913043478260871,"[9.0, 8.0, 9.0, 6.0, 6.0]"
,171,Rock'n'Roll-Small Formation Juniors,First round,7,151,CO,1.06,2.0,0.53,"[8.25, 6.75, 7.5, 5.25, 6.0]"
,171,Rock'n'Roll-Small Formation Juniors,First round,7,151,FM,0.98,2.0,0.49,"[8.0, 8.0, 9.0, 8.0, 6.0]"
yes,171,Rock'n'Roll-Small Formation Juniors,First round,7,151,FW,16.0,14.4,1.1111111111111112,"[-35.0, -35.0, -35.0, -35.0, -75.0]"
,171,Rock'n'Roll-Small Formation Juniors,First round,7,151,sm,1.79,2.3,0.7782608695652175,"[-2.0, -4.0, -4.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation Juniors,First round,7,151,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation Juniors,First round,8,115,DF,1.17,2.3,0.5086956521739131,"[11.0, 11.0, 11.0, 8.0, 10.0]"
,171,Rock'n'Roll-Small Formation Juniors,First round,8,115,CO,1.22,2.0,0.61,"[9.0, 9.0, 8.25, 6.0, 6.75]"
,171,Rock'n'Roll-Small Formation Juniors,First round,8,115,FM,0.8,2.0,0.4,"[11.0, 9.0, 10.0, 9.0, 9.0]"
,171,Rock'n'Roll-Small Formation Juniors,First round,8,115,FW,4.9,14.4,0.3402777777777778,"[-25.0, -25.0, -35.0, -25.0, -35.0]"
,171,Rock'n'Roll-Small Formation Juniors,First round,8,115,sm,0.0,2.3,0.0,"[-2.0, -2.0, -2.0, -2.0, -2.0]"
yes,171,Rock'n'Roll-Small Formation Juniors,First round,8,115,bm,12.0,8.0,1.5,"[0.0, -30.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation Juniors,Final,1,105,DF,1.96,2.3,0.8521739130434783,"[7.0, 9.0, 6.0, 7.0, 3.0]"
,171,Rock'n'Roll-Small Formation Juniors,Final,1,105,CO,1.86,2.0,0.93,"[6.75, 6.0, 6.0, 5.25, 1.5]"
yes,171,Rock'n'Roll-Small Formation Juniors,Final,1,105,FM,2.0,2.0,1.0,"[7.0, 7.0, 7.0, 7.0, 2.0]"
,171,Rock'n'Roll-Small Formation Juniors,Final,1,105,FW,12.88,14.4,0.8944444444444445,"[-50.0, -35.0, -50.0, -50.0, -75.0]"
,171,Rock'n'Roll-Small Formation Juniors,Final,1,105,sm,0.8,2.3,0.3478260869565218,"[0.0, -2.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation Juniors,Final,1,105,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation Juniors,Final,2,174,DF,0.63,2.3,0.2739130434782609,"[10.0, 11.0, 10.0, 9.0, 10.0]"
,171,Rock'n'Roll-Small Formation Juniors,Final,2,174,CO,0.56,2.0,0.28,"[8.25, 7.5, 9.0, 7.5, 8.25]"
,171,Rock'n'Roll-Small Formation Juniors,Final,2,174,FM,0.4,2.0,0.2,"[9.0, 9.0, 9.0, 9.0, 10.0]"
,171,Rock'n'Roll-Small Formation Juniors,Final,2,174,FW,9.8,14.4,0.6805555555555556,"[-25.0, -25.0, -35.0, -25.0, -50.0]"
,171,Rock'n'Roll-Small Formation Juniors,Final,2,174,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation Juniors,Final,2,174,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation Juniors,Final,3,281,DF,0.8,2.3,0.3478260869565218,"[11.0, 11.0, 11.0, 9.0, 10.0]"
,171,Rock'n'Roll-Small Formation Juniors,Final,3,281,CO,0.9,2.0,0.45,"[9.0, 7.5, 9.0, 7.5, 6.75]"
,171,Rock'n'Roll-Small Formation Juniors,Final,3,281,FM,0.8,2.0,0.4,"[11.0, 9.0, 10.0, 9.0, 9.0]"
,171,Rock'n'Roll-Small Formation Juniors,Final,3,281,FW,9.8,14.4,0.6805555555555556,"[-25.0, -25.0, -25.0, -35.0, -50.0]"
,171,Rock'n'Roll-Small Formation Juniors,Final,3,281,sm,0.8,2.3,0.3478260869565218,"[0.0, -2.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation Juniors,Final,3,281,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation Juniors,Final,4,115,DF,1.17,2.3,0.5086956521739131,"[11.0, 9.0, 10.0, 8.0, 8.0]"
,171,Rock'n'Roll-Small Formation Juniors,Final,4,115,CO,1.1,2.0,0.55,"[9.0, 6.0, 8.25, 6.75, 6.75]"
,171,Rock'n'Roll-Small Formation Juniors,Final,4,115,FM,1.26,2.0,0.63,"[11.0, 7.0, 9.0, 9.0, 9.0]"
,171,Rock'n'Roll-Small Formation Juniors,Final,4,115,FW,9.17,14.4,0.6368055555555555,"[-25.0, -35.0, -35.0, -25.0, -50.0]"
,171,Rock'n'Roll-Small Formation Juniors,Final,4,115,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation Juniors,Final,4,115,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation Juniors,Final,5,151,DF,0.8,2.3,0.3478260869565218,"[9.0, 9.0, 9.0, 7.0, 9.0]"
,171,Rock'n'Roll-Small Formation Juniors,Final,5,151,CO,0.99,2.0,0.495,"[8.25, 6.75, 7.5, 5.25, 6.75]"
,171,Rock'n'Roll-Small Formation Juniors,Final,5,151,FM,0.49,2.0,0.245,"[8.0, 8.0, 9.0, 8.0, 9.0]"
,171,Rock'n'Roll-Small Formation Juniors,Final,5,151,FW,7.35,14.4,0.5104166666666666,"[-35.0, -35.0, -35.0, -50.0, -50.0]"
,171,Rock'n'Roll-Small Formation Juniors,Final,5,151,sm,0.98,2.3,0.42608695652173917,"[-2.0, -2.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation Juniors,Final,5,151,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation Juniors,Final,6,158,DF,1.17,2.3,0.5086956521739131,"[7.0, 9.0, 8.0, 6.0, 6.0]"
,171,Rock'n'Roll-Small Formation Juniors,Final,6,158,CO,1.02,2.0,0.51,"[6.75, 4.5, 6.75, 5.25, 4.5]"
,171,Rock'n'Roll-Small Formation Juniors,Final,6,158,FM,1.1,2.0,0.55,"[7.0, 6.0, 9.0, 7.0, 6.0]"
,171,Rock'n'Roll-Small Formation Juniors,Final,6,158,FW,7.35,14.4,0.5104166666666666,"[-35.0, -35.0, -50.0, -50.0, -50.0]"
,171,Rock'n'Roll-Small Formation Juniors,Final,6,158,sm,0.98,2.3,0.42608695652173917,"[-2.0, -2.0, -2.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation Juniors,Final,6,158,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation,First round,1,335,DF,1.47,2.3,0.6391304347826088,"[9.0, 10.0, 9.0, 7.0, 6.0]"
,171,Rock'n'Roll-Small Formation,First round,1,335,CO,1.25,2.0,0.625,"[7.5, 6.75, 6.0, 6.0, 3.75]"
,171,Rock'n'Roll-Small Formation,First round,1,335,FM,1.6,2.0,0.8,"[8.0, 8.0, 8.0, 8.0, 4.0]"
,171,Rock'n'Roll-Small Formation,First round,1,335,FW,9.7,14.4,0.673611111111111,"[-25.0, -35.0, -50.0, -35.0, -50.0]"
,171,Rock'n'Roll-Small Formation,First round,1,335,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation,First round,1,335,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation,First round,2,33,DF,1.5,2.3,0.6521739130434783,"[12.0, 12.0, 8.0, 10.0, 11.0]"
,171,Rock'n'Roll-Small Formation,First round,2,33,CO,1.53,2.0,0.765,"[10.5, 9.75, 6.75, 8.25, 6.75]"
,171,Rock'n'Roll-Small Formation,First round,2,33,FM,1.02,2.0,0.51,"[12.0, 10.0, 9.0, 11.0, 10.0]"
,171,Rock'n'Roll-Small Formation,First round,2,33,FW,7.48,14.4,0.5194444444444445,"[-15.0, -25.0, -35.0, -25.0, -35.0]"
,171,Rock'n'Roll-Small Formation,First round,2,33,sm,0.8,2.3,0.3478260869565218,"[0.0, 0.0, -2.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation,First round,2,33,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation,First round,3,104,DF,1.1,2.3,0.47826086956521746,"[9.0, 10.0, 9.0, 7.0, 10.0]"
,171,Rock'n'Roll-Small Formation,First round,3,104,CO,1.12,2.0,0.56,"[8.25, 8.25, 6.75, 5.25, 6.75]"
,171,Rock'n'Roll-Small Formation,First round,3,104,FM,0.8,2.0,0.4,"[9.0, 9.0, 9.0, 9.0, 7.0]"
,171,Rock'n'Roll-Small Formation,First round,3,104,FW,4.9,14.4,0.3402777777777778,"[-25.0, -25.0, -35.0, -25.0, -35.0]"
,171,Rock'n'Roll-Small Formation,First round,3,104,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation,First round,3,104,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation,First round,4,180,DF,1.47,2.3,0.6391304347826088,"[9.0, 9.0, 9.0, 6.0, 6.0]"
,171,Rock'n'Roll-Small Formation,First round,4,180,CO,0.82,2.0,0.41,"[6.75, 6.0, 6.0, 6.75, 4.5]"
,171,Rock'n'Roll-Small Formation,First round,4,180,FM,1.2,2.0,0.6,"[8.0, 8.0, 8.0, 8.0, 5.0]"
,171,Rock'n'Roll-Small Formation,First round,4,180,FW,9.7,14.4,0.673611111111111,"[-25.0, -35.0, -50.0, -35.0, -50.0]"
,171,Rock'n'Roll-Small Formation,First round,4,180,sm,0.98,2.3,0.42608695652173917,"[0.0, -2.0, 0.0, -2.0, 0.0]"
,171,Rock'n'Roll-Small Formation,First round,4,180,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation,First round,5,321,DF,1.02,2.3,0.44347826086956527,"[12.0, 10.0, 10.0, 11.0, 9.0]"
,171,Rock'n'Roll-Small Formation,First round,5,321,CO,0.56,2.0,0.28,"[9.0, 8.25, 7.5, 7.5, 8.25]"
,171,Rock'n'Roll-Small Formation,First round,5,321,FM,0.49,2.0,0.245,"[10.0, 10.0, 9.0, 10.0, 9.0]"
,171,Rock'n'Roll-Small Formation,First round,5,321,FW,7.48,14.4,0.5194444444444445,"[-15.0, -15.0, -25.0, -25.0, -35.0]"
,171,Rock'n'Roll-Small Formation,First round,5,321,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation,First round,5,321,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation,First round,6,20,DF,0.98,2.3,0.42608695652173917,"[9.0, 9.0, 9.0, 7.0, 7.0]"
,171,Rock'n'Roll-Small Formation,First round,6,20,CO,1.1,2.0,0.55,"[8.25, 8.25, 6.0, 6.0, 6.0]"
,171,Rock'n'Roll-Small Formation,First round,6,20,FM,0.49,2.0,0.245,"[8.0, 8.0, 7.0, 8.0, 7.0]"
,171,Rock'n'Roll-Small Formation,First round,6,20,FW,10.0,14.4,0.6944444444444444,"[-25.0, -25.0, -25.0, -25.0, -50.0]"
,171,Rock'n'Roll-Small Formation,First round,6,20,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation,First round,6,20,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation,First round,7,259,DF,0.98,2.3,0.42608695652173917,"[8.0, 8.0, 8.0, 6.0, 6.0]"
,171,Rock'n'Roll-Small Formation,First round,7,259,CO,1.68,2.0,0.84,"[8.25, 4.5, 6.75, 4.5, 3.75]"
,171,Rock'n'Roll-Small Formation,First round,7,259,FM,1.9,2.0,0.95,"[9.0, 7.0, 9.0, 6.0, 4.0]"
,171,Rock'n'Roll-Small Formation,First round,7,259,FW,6.0,14.4,0.41666666666666663,"[-35.0, -35.0, -35.0, -35.0, -50.0]"
,171,Rock'n'Roll-Small Formation,First round,7,259,sm,0.8,2.3,0.3478260869565218,"[-2.0, -4.0, -2.0, -2.0, -2.0]"
,171,Rock'n'Roll-Small Formation,First round,7,259,bm,4.0,8.0,0.5,"[0.0, -10.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation,First round,8,35,DF,0.4,2.3,0.1739130434782609,"[9.0, 9.0, 9.0, 9.0, 8.0]"
,171,Rock'n'Roll-Small Formation,First round,8,35,CO,1.31,2.0,0.655,"[9.0, 6.75, 6.75, 8.25, 5.25]"
,171,Rock'n'Roll-Small Formation,First round,8,35,FM,1.62,2.0,0.81,"[8.0, 9.0, 9.0, 11.0, 6.0]"
,171,Rock'n'Roll-Small Formation,First round,8,35,FW,4.9,14.4,0.3402777777777778,"[-35.0, -25.0, -25.0, -25.0, -35.0]"
,171,Rock'n'Roll-Small Formation,First round,8,35,sm,0.8,2.3,0.3478260869565218,"[0.0, 0.0, -2.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation,First round,8,35,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation,Final,1,20,DF,0.63,2.3,0.2739130434782609,"[9.0, 10.0, 9.0, 8.0, 9.0]"
,171,Rock'n'Roll-Small Formation,Final,1,20,CO,0.87,2.0,0.435,"[8.25, 7.5, 6.0, 6.0, 6.75]"
,171,Rock'n'Roll-Small Formation,Final,1,20,FM,1.02,2.0,0.51,"[9.0, 8.0, 7.0, 8.0, 6.0]"
,171,Rock'n'Roll-Small Formation,Final,1,20,FW,4.0,14.4,0.2777777777777778,"[-25.0, -25.0, -25.0, -25.0, -35.0]"
,171,Rock'n'Roll-Small Formation,Final,1,20,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation,Final,1,20,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation,Final,2,321,DF,1.1,2.3,0.47826086956521746,"[12.0, 12.0, 9.0, 11.0, 11.0]"
,171,Rock'n'Roll-Small Formation,Final,2,321,CO,0.56,2.0,0.28,"[8.25, 7.5, 6.75, 7.5, 6.75]"
,171,Rock'n'Roll-Small Formation,Final,2,321,FM,1.33,2.0,0.665,"[10.0, 10.0, 9.0, 12.0, 8.0]"
,171,Rock'n'Roll-Small Formation,Final,2,321,FW,8.0,14.4,0.5555555555555556,"[-15.0, -15.0, -25.0, -15.0, -35.0]"
,171,Rock'n'Roll-Small Formation,Final,2,321,sm,1.26,2.3,0.5478260869565218,"[-2.0, -4.0, -2.0, 0.0, -2.0]"
,171,Rock'n'Roll-Small Formation,Final,2,321,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation,Final,3,35,DF,0.4,2.3,0.1739130434782609,"[9.0, 10.0, 9.0, 9.0, 9.0]"
,171,Rock'n'Roll-Small Formation,Final,3,35,CO,0.56,2.0,0.28,"[8.25, 7.5, 6.75, 7.5, 6.75]"
,171,Rock'n'Roll-Small Formation,Final,3,35,FM,1.33,2.0,0.665,"[9.0, 8.0, 9.0, 11.0, 7.0]"
,171,Rock'n'Roll-Small Formation,Final,3,35,FW,6.32,14.4,0.4388888888888889,"[-25.0, -25.0, -25.0, -15.0, -35.0]"
,171,Rock'n'Roll-Small Formation,Final,3,35,sm,1.6,2.3,0.6956521739130436,"[0.0, -4.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation,Final,3,35,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation,Final,4,104,DF,0.8,2.3,0.3478260869565218,"[9.0, 9.0, 10.0, 9.0, 11.0]"
,171,Rock'n'Roll-Small Formation,Final,4,104,CO,0.95,2.0,0.475,"[9.0, 7.5, 7.5, 6.0, 7.5]"
,171,Rock'n'Roll-Small Formation,Final,4,104,FM,0.75,2.0,0.375,"[10.0, 9.0, 10.0, 8.0, 9.0]"
,171,Rock'n'Roll-Small Formation,Final,4,104,FW,6.32,14.4,0.4388888888888889,"[-25.0, -15.0, -35.0, -25.0, -25.0]"
,171,Rock'n'Roll-Small Formation,Final,4,104,sm,0.8,2.3,0.3478260869565218,"[0.0, -2.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation,Final,4,104,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation,Final,5,335,DF,1.36,2.3,0.5913043478260871,"[9.0, 9.0, 10.0, 6.0, 9.0]"
,171,Rock'n'Roll-Small Formation,Final,5,335,CO,0.76,2.0,0.38,"[7.5, 6.0, 6.75, 5.25, 6.0]"
,171,Rock'n'Roll-Small Formation,Final,5,335,FM,1.02,2.0,0.51,"[9.0, 6.0, 8.0, 7.0, 7.0]"
,171,Rock'n'Roll-Small Formation,Final,5,335,FW,4.9,14.4,0.3402777777777778,"[-25.0, -35.0, -35.0, -25.0, -35.0]"
,171,Rock'n'Roll-Small Formation,Final,5,335,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation,Final,5,335,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation,Final,6,33,DF,0.98,2.3,0.42608695652173917,"[12.0, 12.0, 10.0, 10.0, 12.0]"
,171,Rock'n'Roll-Small Formation,Final,6,33,CO,1.31,2.0,0.655,"[10.5, 9.0, 6.75, 7.5, 9.0]"
,171,Rock'n'Roll-Small Formation,Final,6,33,FM,0.8,2.0,0.4,"[12.0, 12.0, 10.0, 11.0, 12.0]"
,171,Rock'n'Roll-Small Formation,Final,6,33,FW,4.9,14.4,0.3402777777777778,"[-15.0, -15.0, -25.0, -15.0, -25.0]"
,171,Rock'n'Roll-Small Formation,Final,6,33,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Small Formation,Final,6,33,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Formation Juniors,Final,1,313,DF,2.19,2.3,0.9521739130434783,"[6.0, 8.0, 8.0, 6.0, 2.0]"
,171,Rock'n'Roll-Formation Juniors,Final,1,313,CO,1.67,2.0,0.835,"[4.5, 4.5, 6.75, 4.5, 1.5]"
yes,171,Rock'n'Roll-Formation Juniors,Final,1,313,FM,2.24,2.0,1.12,"[6.0, 6.0, 9.0, 5.0, 2.0]"
yes,171,Rock'n'Roll-Formation Juniors,Final,1,313,FW,22.27,14.4,1.5465277777777777,"[-50.0, -35.0, -50.0, -50.0, -100.0]"
yes,171,Rock'n'Roll-Formation Juniors,Final,1,313,sm,4.2,2.3,1.8260869565217392,"[-6.0, -16.0, -6.0, -8.0, -4.0]"
,171,Rock'n'Roll-Formation Juniors,Final,1,313,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Formation Juniors,Final,2,175,DF,1.6,2.3,0.6956521739130436,"[10.0, 8.0, 12.0, 8.0, 11.0]"
,171,Rock'n'Roll-Formation Juniors,Final,2,175,CO,0.67,2.0,0.335,"[8.25, 6.75, 7.5, 6.75, 8.25]"
,171,Rock'n'Roll-Formation Juniors,Final,2,175,FM,1.74,2.0,0.87,"[10.0, 7.0, 12.0, 8.0, 10.0]"
,171,Rock'n'Roll-Formation Juniors,Final,2,175,FW,4.9,14.4,0.3402777777777778,"[-35.0, -35.0, -25.0, -25.0, -35.0]"
,171,Rock'n'Roll-Formation Juniors,Final,2,175,sm,1.6,2.3,0.6956521739130436,"[0.0, -4.0, -2.0, 0.0, 0.0]"
,171,Rock'n'Roll-Formation Juniors,Final,2,175,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,171,Rock'n'Roll-Formation Juniors,Final,3,65,DF,0.89,2.3,0.3869565217391305,"[10.0, 11.0, 12.0, 10.0, 12.0]"
,171,Rock'n'Roll-Formation Juniors,Final,3,65,CO,1.1,2.0,0.55,"[8.25, 11.25, 9.0, 9.0, 8.25]"
,171,Rock'n'Roll-Formation Juniors,Final,3,65,FM,1.47,2.0,0.735,"[11.0, 12.0, 15.0, 11.0, 12.0]"
,171,Rock'n'Roll-Formation Juniors,Final,3,65,FW,4.0,14.4,0.2777777777777778,"[-25.0, -15.0, -15.0, -15.0, -15.0]"
