anomaly,competition,category name,round,heat,couple,criteria,stdev,threshold,ratio,raw data
,167,Rock'n'Roll-Beginners,First round,4,350,DF,1.2,2.3,0.5217391304347826,"[11.25, 8.75, 8.75, 7.5, 10.0, 10.0]"
,167,Rock'n'Roll-Beginners,First round,4,350,CO,1.63,2.0,0.815,"[10.0, 8.0, 6.0, 8.0, 10.0, 6.0]"
,167,Rock'n'Roll-Beginners,First round,4,350,FM,1.34,2.0,0.67,"[6.5, 6.5, 2.5, 5.0, 5.0, 5.0]"
,167,Rock'n'Roll-Beginners,First round,4,350,FW,5.59,14.4,0.3881944444444444,"[-35.0, -35.0, -50.0, -35.0, -35.0, -35.0]"
,167,Rock'n'Roll-Beginners,First round,4,350,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,167,Rock'n'Roll-Beginners,First round,4,350,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,167,Rock'n'Roll-Beginners,Final,1,289,DF,1.83,2.3,0.7956521739130435,"[13.75, 11.25, 8.75, 8.75, 12.5, 11.25]"
,167,Rock'n'Roll-Beginners,Final,1,289,CO,1.34,2.0,0.67,"[11.0, 10.0, 8.0, 7.0, 9.0, 10.0]"
,167,Rock'n'Roll-Beginners,Final,1,289,FM,1.26,2.0,0.63,"[6.5, 6.5, 5.0, 5.0, 7.5, 8.5]"
,167,Rock'n'Roll-Beginners,Final,1,289,FW,7.31,14.4,0.5076388888888889,"[-35.0, -25.0, -50.0, -35.0, -35.0, -35.0]"
,167,Rock'n'Roll-Beginners,Final,1,289,sm,1.49,2.3,0.6478260869565218,"[0.0, -2.0, 0.0, -4.0, 0.0, -2.0]"
,167,Rock'n'Roll-Beginners,Final,1,289,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,167,Rock'n'Roll-Beginners,Final,2,293,DF,1.72,2.3,0.7478260869565218,"[11.25, 8.75, 8.75, 8.75, 12.5, 12.5]"
,167,Rock'n'Roll-Beginners,Final,2,293,CO,1.41,2.0,0.705,"[10.0, 6.0, 7.0, 7.0, 9.0, 9.0]"
,167,Rock'n'Roll-Beginners,Final,2,293,FM,1.89,2.0,0.945,"[2.5, 2.5, 2.5, 2.5, 6.5, 6.5]"
,167,Rock'n'Roll-Beginners,Final,2,293,FW,14.36,14.4,0.9972222222222221,"[-35.0, -25.0, -50.0, -50.0, -25.0, -10.0]"
,167,Rock'n'Roll-Beginners,Final,2,293,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,167,Rock'n'Roll-Beginners,Final,2,293,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,167,Rock'n'Roll-Beginners,Final,3,114,DF,1.86,2.3,0.8086956521739131,"[11.25, 10.0, 6.25, 6.25, 8.75, 7.5]"
,167,Rock'n'Roll-Beginners,Final,3,114,CO,1.63,2.0,0.815,"[10.0, 8.0, 6.0, 7.0, 6.0, 5.0]"
,167,Rock'n'Roll-Beginners,Final,3,114,FM,0.99,2.0,0.495,"[7.5, 6.5, 5.0, 5.0, 5.0, 5.0]"
,167,Rock'n'Roll-Beginners,Final,3,114,FW,11.33,14.4,0.7868055555555555,"[-25.0, -25.0, -50.0, -50.0, -35.0, -50.0]"
,167,Rock'n'Roll-Beginners,Final,3,114,sm,1.0,2.3,0.4347826086956522,"[-2.0, 0.0, 0.0, -2.0, 0.0, -2.0]"
,167,Rock'n'Roll-Beginners,Final,3,114,bm,5.0,8.0,0.625,"[0.0, -10.0, -10.0, 0.0, -10.0, 0.0]"
,167,Rock'n'Roll-Beginners,Final,4,350,DF,1.56,2.3,0.6782608695652175,"[11.25, 7.5, 6.25, 7.5, 8.75, 8.75]"
,167,Rock'n'Roll-Beginners,Final,4,350,CO,1.71,2.0,0.855,"[11.0, 8.0, 6.0, 7.0, 7.0, 6.0]"
,167,Rock'n'Roll-Beginners,Final,4,350,FM,1.25,2.0,0.625,"[5.0, 5.0, 2.5, 2.5, 2.5, 5.0]"
,167,Rock'n'Roll-Beginners,Final,4,350,FW,9.86,14.4,0.6847222222222221,"[-50.0, -25.0, -50.0, -50.0, -50.0, -35.0]"
,167,Rock'n'Roll-Beginners,Final,4,350,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,167,Rock'n'Roll-Beginners,Final,4,350,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,167,Rock'n'Roll-Beginners,Final,5,290,DF,2.04,2.3,0.8869565217391305,"[10.0, 7.5, 8.75, 10.0, 11.25, 5.0]"
,167,Rock'n'Roll-Beginners,Final,5,290,CO,1.61,2.0,0.805,"[8.0, 6.0, 6.0, 6.0, 9.0, 4.0]"
,167,Rock'n'Roll-Beginners,Final,5,290,FM,0.71,2.0,0.355,"[6.5, 6.5, 5.0, 5.0, 5.0, 5.0]"
,167,Rock'n'Roll-Beginners,Final,5,290,FW,5.59,14.4,0.3881944444444444,"[-35.0, -50.0, -50.0, -50.0, -50.0, -50.0]"
,167,Rock'n'Roll-Beginners,Final,5,290,sm,1.0,2.3,0.4347826086956522,"[0.0, -2.0, 0.0, -2.0, 0.0, -2.0]"
,167,Rock'n'Roll-Beginners,Final,5,290,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,167,Rock'n'Roll-Beginners,Final,6,279,DF,1.86,2.3,0.8086956521739131,"[10.0, 11.25, 6.25, 8.75, 11.25, 7.5]"
,167,Rock'n'Roll-Beginners,Final,6,279,CO,1.89,2.0,0.945,"[10.0, 9.0, 6.0, 5.0, 9.0, 6.0]"
,167,Rock'n'Roll-Beginners,Final,6,279,FM,1.18,2.0,0.59,"[5.0, 6.5, 5.0, 2.5, 5.0, 5.0]"
yes,167,Rock'n'Roll-Beginners,Final,6,279,FW,16.07,14.4,1.1159722222222221,"[-35.0, -25.0, -75.0, -50.0, -35.0, -50.0]"
,167,Rock'n'Roll-Beginners,Final,6,279,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,167,Rock'n'Roll-Beginners,Final,6,279,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,167,Rock'n'Roll-Juveniles,First round,1,182,DF,1.44,2.3,0.6260869565217392,"[13.75, 12.5, 11.25, 15.0, 15.0, 15.0]"
,167,Rock'n'Roll-Juveniles,First round,1,182,CO,1.61,2.0,0.805,"[13.0, 11.0, 8.0, 9.0, 11.0, 11.0]"
,167,Rock'n'Roll-Juveniles,First round,1,182,FM,0.84,2.0,0.42,"[7.5, 7.5, 6.5, 8.5, 8.5, 9.0]"
,167,Rock'n'Roll-Juveniles,First round,1,182,FW,5.0,14.4,0.3472222222222222,"[-15.0, -25.0, -25.0, -25.0, -15.0, -15.0]"
,167,Rock'n'Roll-Juveniles,First round,1,182,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,167,Rock'n'Roll-Juveniles,First round,1,182,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,167,Rock'n'Roll-Juveniles,First round,1,3,DF,2.44,2.3,1.0608695652173914,"[13.75, 10.0, 7.5, 8.75, 12.5, 13.75]"
,167,Rock'n'Roll-Juveniles,First round,1,3,CO,1.7,2.0,0.85,"[10.0, 7.0, 6.0, 7.0, 10.0, 10.0]"
,167,Rock'n'Roll-Juveniles,First round,1,3,FM,1.18,2.0,0.59,"[7.5, 5.0, 5.0, 5.0, 5.0, 7.5]"
,167,Rock'n'Roll-Juveniles,First round,1,3,FW,10.96,14.4,0.7611111111111112,"[-25.0, -35.0, -50.0, -35.0, -25.0, -15.0]"
,167,Rock'n'Roll-Juveniles,First round,1,3,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,167,Rock'n'Roll-Juveniles,First round,1,3,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,167,Rock'n'Roll-Juveniles,First round,2,134,DF,2.24,2.3,0.973913043478261,"[15.0, 11.25, 8.75, 13.75, 13.75, 10.0]"
yes,167,Rock'n'Roll-Juveniles,First round,2,134,CO,2.11,2.0,1.055,"[13.0, 10.0, 6.0, 11.0, 9.0, 10.0]"
,167,Rock'n'Roll-Juveniles,First round,2,134,FM,0.58,2.0,0.29,"[8.5, 7.5, 7.5, 7.5, 7.5, 6.5]"
,167,Rock'n'Roll-Juveniles,First round,2,134,FW,5.77,14.4,0.4006944444444444,"[-15.0, -25.0, -25.0, -35.0, -25.0, -25.0]"
,167,Rock'n'Roll-Juveniles,First round,2,134,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,167,Rock'n'Roll-Juveniles,First round,2,134,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,167,Rock'n'Roll-Juveniles,First round,2,27,DF,1.83,2.3,0.7956521739130435,"[12.5, 11.25, 10.0, 12.5, 15.0, 15.0]"
,167,Rock'n'Roll-Juveniles,First round,2,27,CO,1.73,2.0,0.865,"[10.0, 9.0, 7.0, 9.0, 12.0, 7.0]"
,167,Rock'n'Roll-Juveniles,First round,2,27,FM,0.75,2.0,0.375,"[6.5, 6.5, 6.5, 6.5, 6.5, 8.5]"
,167,Rock'n'Roll-Juveniles,First round,2,27,FW,9.01,14.4,0.6256944444444444,"[-35.0, -25.0, -35.0, -35.0, -25.0, -10.0]"
,167,Rock'n'Roll-Juveniles,First round,2,27,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,167,Rock'n'Roll-Juveniles,First round,2,27,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,167,Rock'n'Roll-Juveniles,First round,3,7,DF,2.6,2.3,1.1304347826086958,"[11.25, 8.75, 8.75, 6.25, 12.5, 5.0]"
,167,Rock'n'Roll-Juveniles,First round,3,7,CO,1.89,2.0,0.945,"[9.0, 8.0, 7.0, 7.0, 10.0, 4.0]"
,167,Rock'n'Roll-Juveniles,First round,3,7,FM,1.18,2.0,0.59,"[5.0, 5.0, 6.5, 5.0, 5.0, 2.5]"
,167,Rock'n'Roll-Juveniles,First round,3,7,FW,14.34,14.4,0.9958333333333333,"[-35.0, -35.0, -50.0, -75.0, -35.0, -50.0]"
yes,167,Rock'n'Roll-Juveniles,First round,3,7,sm,2.43,2.3,1.056521739130435,"[-4.0, -4.0, 0.0, -6.0, 0.0, 0.0]"
yes,167,Rock'n'Roll-Juveniles,First round,3,7,bm,11.06,8.0,1.3825,"[0.0, 0.0, -30.0, 0.0, -10.0, 0.0]"
,167,Rock'n'Roll-Juveniles,First round,3,57,DF,1.56,2.3,0.6782608695652175,"[11.25, 10.0, 7.5, 10.0, 11.25, 7.5]"
,167,Rock'n'Roll-Juveniles,First round,3,57,CO,1.07,2.0,0.535,"[9.0, 7.0, 6.0, 6.0, 7.0, 6.0]"
,167,Rock'n'Roll-Juveniles,First round,3,57,FM,0.75,2.0,0.375,"[5.0, 6.5, 5.0, 5.0, 6.5, 6.5]"
,167,Rock'n'Roll-Juveniles,First round,3,57,FW,7.07,14.4,0.49097222222222225,"[-50.0, -35.0, -35.0, -35.0, -35.0, -50.0]"
,167,Rock'n'Roll-Juveniles,First round,3,57,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,167,Rock'n'Roll-Juveniles,First round,3,57,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,167,Rock'n'Roll-Juveniles,First round,4,193,DF,1.12,2.3,0.4869565217391305,"[11.25, 11.25, 8.75, 11.25, 11.25, 12.5]"
,167,Rock'n'Roll-Juveniles,First round,4,193,CO,1.29,2.0,0.645,"[11.0, 9.0, 8.0, 7.0, 10.0, 9.0]"
,167,Rock'n'Roll-Juveniles,First round,4,193,FM,0.71,2.0,0.355,"[5.0, 6.5, 5.0, 5.0, 5.0, 6.5]"
,167,Rock'n'Roll-Juveniles,First round,4,193,FW,5.0,14.4,0.3472222222222222,"[-25.0, -25.0, -35.0, -35.0, -25.0, -35.0]"
,167,Rock'n'Roll-Juveniles,First round,4,193,sm,0.75,2.3,0.32608695652173914,"[0.0, 0.0, 0.0, -2.0, 0.0, 0.0]"
,167,Rock'n'Roll-Juveniles,First round,4,193,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,167,Rock'n'Roll-Juveniles,Final,1,57,DF,1.44,2.3,0.6260869565217392,"[12.5, 8.75, 10.0, 8.75, 8.75, 11.25]"
,167,Rock'n'Roll-Juveniles,Final,1,57,CO,1.21,2.0,0.605,"[10.0, 7.0, 8.0, 8.0, 6.0, 8.0]"
,167,Rock'n'Roll-Juveniles,Final,1,57,FM,0.84,2.0,0.42,"[6.5, 6.5, 7.5, 5.0, 6.5, 7.5]"
,167,Rock'n'Roll-Juveniles,Final,1,57,FW,10.27,14.4,0.7131944444444444,"[-50.0, -25.0, -50.0, -35.0, -35.0, -25.0]"
,167,Rock'n'Roll-Juveniles,Final,1,57,sm,1.0,2.3,0.4347826086956522,"[0.0, -2.0, -2.0, -2.0, 0.0, 0.0]"
,167,Rock'n'Roll-Juveniles,Final,1,57,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,167,Rock'n'Roll-Juveniles,Final,2,193,DF,1.68,2.3,0.7304347826086957,"[12.5, 11.25, 8.75, 10.0, 11.25, 7.5]"
,167,Rock'n'Roll-Juveniles,Final,2,193,CO,1.11,2.0,0.555,"[9.0, 9.0, 8.0, 9.0, 9.0, 6.0]"
,167,Rock'n'Roll-Juveniles,Final,2,193,FM,1.48,2.0,0.74,"[5.0, 6.5, 6.5, 2.5, 6.5, 6.5]"
,167,Rock'n'Roll-Juveniles,Final,2,193,FW,3.73,14.4,0.25902777777777775,"[-35.0, -25.0, -35.0, -35.0, -35.0, -35.0]"
,167,Rock'n'Roll-Juveniles,Final,2,193,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,167,Rock'n'Roll-Juveniles,Final,2,193,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,167,Rock'n'Roll-Juveniles,Final,3,27,DF,1.18,2.3,0.5130434782608696,"[12.5, 12.5, 12.5, 11.25, 15.0, 13.75]"
,167,Rock'n'Roll-Juveniles,Final,3,27,CO,1.11,2.0,0.555,"[12.0, 11.0, 9.0, 10.0, 12.0, 10.0]"
,167,Rock'n'Roll-Juveniles,Final,3,27,FM,0.69,2.0,0.345,"[6.5, 8.5, 7.5, 7.5, 7.5, 8.5]"
,167,Rock'n'Roll-Juveniles,Final,3,27,FW,6.87,14.4,0.4770833333333333,"[-25.0, -25.0, -35.0, -35.0, -25.0, -15.0]"
,167,Rock'n'Roll-Juveniles,Final,3,27,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,167,Rock'n'Roll-Juveniles,Final,3,27,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,167,Rock'n'Roll-Juveniles,Final,4,3,DF,1.68,2.3,0.7304347826086957,"[12.5, 11.25, 7.5, 8.75, 10.0, 8.75]"
,167,Rock'n'Roll-Juveniles,Final,4,3,CO,1.73,2.0,0.865,"[11.0, 9.0, 6.0, 8.0, 8.0, 6.0]"
,167,Rock'n'Roll-Juveniles,Final,4,3,FM,0.98,2.0,0.49,"[7.5, 5.0, 5.0, 5.0, 6.5, 6.5]"
,167,Rock'n'Roll-Juveniles,Final,4,3,FW,8.98,14.4,0.6236111111111111,"[-25.0, -35.0, -50.0, -50.0, -35.0, -35.0]"
,167,Rock'n'Roll-Juveniles,Final,4,3,sm,1.0,2.3,0.4347826086956522,"[-4.0, -4.0, -4.0, -2.0, -2.0, -2.0]"
,167,Rock'n'Roll-Juveniles,Final,4,3,bm,3.73,8.0,0.46625,"[-10.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,167,Rock'n'Roll-Juveniles,Final,5,134,DF,1.91,2.3,0.8304347826086956,"[13.75, 13.75, 10.0, 15.0, 12.5, 10.0]"
,167,Rock'n'Roll-Juveniles,Final,5,134,CO,1.97,2.0,0.985,"[13.0, 10.0, 8.0, 11.0, 9.0, 7.0]"
,167,Rock'n'Roll-Juveniles,Final,5,134,FM,0.58,2.0,0.29,"[8.5, 7.5, 6.5, 7.5, 7.5, 7.5]"
,167,Rock'n'Roll-Juveniles,Final,5,134,FW,7.45,14.4,0.5173611111111112,"[-15.0, -15.0, -35.0, -15.0, -25.0, -25.0]"
,167,Rock'n'Roll-Juveniles,Final,5,134,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,167,Rock'n'Roll-Juveniles,Final,5,134,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,167,Rock'n'Roll-Juveniles,Final,6,182,DF,1.77,2.3,0.7695652173913045,"[16.25, 11.25, 12.5, 12.5, 15.0, 15.0]"
,167,Rock'n'Roll-Juveniles,Final,6,182,CO,1.21,2.0,0.605,"[12.0, 10.0, 9.0, 12.0, 12.0, 12.0]"
,167,Rock'n'Roll-Juveniles,Final,6,182,FM,0.9,2.0,0.45,"[8.5, 6.5, 7.5, 6.5, 8.5, 8.5]"
,167,Rock'n'Roll-Juveniles,Final,6,182,FW,7.45,14.4,0.5173611111111112,"[-15.0, -25.0, -35.0, -25.0, -15.0, -15.0]"
,167,Rock'n'Roll-Juveniles,Final,6,182,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,167,Rock'n'Roll-Juveniles,Final,6,182,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,167,Rock'n'Roll-Juniors,Final,1,491,DF,1.21,2.3,0.5260869565217392,"[16.0, 13.0, 13.0, 15.0, 13.0, 15.0]"
,167,Rock'n'Roll-Juniors,Final,1,491,CO,1.29,2.0,0.645,"[16.0, 13.0, 15.0, 15.0, 14.0, 17.0]"
,167,Rock'n'Roll-Juniors,Final,1,491,FM,0.24,2.0,0.12,"[9.5, 9.0, 9.5, 9.5, 9.0, 9.5]"
,167,Rock'n'Roll-Juniors,Final,1,491,FW,2.36,14.4,0.1638888888888889,"[-5.0, -10.0, -5.0, -5.0, -10.0, -5.0]"
,167,Rock'n'Roll-Juniors,Final,1,491,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,167,Rock'n'Roll-Juniors,Final,1,491,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,167,Rock'n'Roll-Juniors,Final,2,235,DF,0.94,2.3,0.40869565217391307,"[13.0, 10.0, 11.0, 11.0, 11.0, 12.0]"
,167,Rock'n'Roll-Juniors,Final,2,235,CO,0.69,2.0,0.345,"[13.0, 11.0, 11.0, 12.0, 12.0, 12.0]"
,167,Rock'n'Roll-Juniors,Final,2,235,FM,0.56,2.0,0.28,"[9.0, 7.5, 9.0, 9.0, 9.0, 9.0]"
,167,Rock'n'Roll-Juniors,Final,2,235,FW,4.49,14.4,0.31180555555555556,"[-15.0, -25.0, -15.0, -15.0, -15.0, -10.0]"
,167,Rock'n'Roll-Juniors,Final,2,235,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,167,Rock'n'Roll-Juniors,Final,2,235,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,167,Rock'n'Roll-Juniors,Final,3,78,DF,1.37,2.3,0.5956521739130436,"[13.0, 10.0, 9.0, 10.0, 12.0, 10.0]"
,167,Rock'n'Roll-Juniors,Final,3,78,CO,0.82,2.0,0.41,"[12.0, 10.0, 10.0, 11.0, 12.0, 11.0]"
,167,Rock'n'Roll-Juniors,Final,3,78,FM,0.5,2.0,0.25,"[8.5, 7.5, 8.5, 8.5, 9.0, 9.0]"
,167,Rock'n'Roll-Juniors,Final,3,78,FW,6.07,14.4,0.4215277777777778,"[-15.0, -25.0, -25.0, -25.0, -10.0, -15.0]"
,167,Rock'n'Roll-Juniors,Final,3,78,sm,1.0,2.3,0.4347826086956522,"[-2.0, -2.0, -2.0, 0.0, 0.0, 0.0]"
,167,Rock'n'Roll-Juniors,Final,3,78,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,167,Rock'n'Roll-Small Formation Juniors,Final,1,281,DF,2.23,2.3,0.9695652173913044,"[6.0, 6.0, 11.0, 6.0, 10.0]"
,167,Rock'n'Roll-Small Formation Juniors,Final,1,281,CO,1.31,2.0,0.655,"[5.25, 5.25, 8.25, 5.25, 7.5]"
,167,Rock'n'Roll-Small Formation Juniors,Final,1,281,FM,1.74,2.0,0.87,"[9.0, 7.0, 11.0, 6.0, 9.0]"
,167,Rock'n'Roll-Small Formation Juniors,Final,1,281,FW,13.78,14.4,0.9569444444444444,"[-25.0, -50.0, -15.0, -50.0, -35.0]"
,167,Rock'n'Roll-Small Formation Juniors,Final,1,281,sm,1.5,2.3,0.6521739130434783,"[-4.0, -6.0, -4.0, -6.0, -2.0]"
,167,Rock'n'Roll-Small Formation Juniors,Final,1,281,bm,4.9,8.0,0.6125,"[0.0, 0.0, -10.0, 0.0, -10.0]"
,167,Rock'n'Roll-Small Formation Juniors,Final,2,115,DF,1.36,2.3,0.5913043478260871,"[8.0, 7.0, 9.0, 8.0, 11.0]"
,167,Rock'n'Roll-Small Formation Juniors,Final,2,115,CO,1.54,2.0,0.77,"[6.0, 4.5, 6.75, 5.25, 9.0]"
,167,Rock'n'Roll-Small Formation Juniors,Final,2,115,FM,1.9,2.0,0.95,"[8.0, 6.0, 9.0, 6.0, 11.0]"
