anomaly,competition,category name,round,heat,couple,criteria,stdev,threshold,ratio,raw data
,162,Rock'n'Roll-Juveniles,First round,4,7,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,162,Rock'n'Roll-Juveniles,First round,4,7,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,162,Rock'n'Roll-Juveniles,First round,4,153,DF,1.44,2.3,0.6260869565217392,"[8.75, 7.5, 11.25, 10.0, 7.5, 7.5]"
,162,Rock'n'Roll-Juveniles,First round,4,153,CO,1.07,2.0,0.535,"[7.0, 8.0, 7.0, 6.0, 8.0, 5.0]"
,162,Rock'n'Roll-Juveniles,First round,4,153,FM,1.27,2.0,0.635,"[8.5, 6.5, 5.0, 6.5, 5.0, 5.0]"
,162,Rock'n'Roll-Juveniles,First round,4,153,FW,10.96,14.4,0.7611111111111112,"[-25.0, -35.0, -25.0, -35.0, -15.0, -50.0]"
,162,Rock'n'Roll-Juveniles,First round,4,153,sm,1.37,2.3,0.5956521739130436,"[0.0, -2.0, -4.0, -2.0, -2.0, -4.0]"
,162,Rock'n'Roll-Juveniles,First round,4,153,bm,3.73,8.0,0.46625,"[0.0, 0.0, 0.0, -10.0, 0.0, 0.0]"
,162,Rock'n'Roll-Juveniles,First round,5,193,DF,1.77,2.3,0.7695652173913045,"[13.75, 8.75, 8.75, 10.0, 10.0, 8.75]"
,162,Rock'n'Roll-Juveniles,First round,5,193,CO,1.63,2.0,0.815,"[11.0, 8.0, 7.0, 7.0, 9.0, 6.0]"
,162,Rock'n'Roll-Juveniles,First round,5,193,FM,0.73,2.0,0.365,"[7.5, 6.5, 6.5, 6.5, 5.0, 6.5]"
,162,Rock'n'Roll-Juveniles,First round,5,193,FW,7.31,14.4,0.5076388888888889,"[-10.0, -25.0, -25.0, -25.0, -35.0, -25.0]"
,162,Rock'n'Roll-Juveniles,First round,5,193,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,162,Rock'n'Roll-Juveniles,First round,5,193,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,162,Rock'n'Roll-Juveniles,First round,5,235,DF,1.33,2.3,0.5782608695652175,"[16.25, 16.25, 13.75, 17.5, 17.5, 17.5]"
,162,Rock'n'Roll-Juveniles,First round,5,235,CO,1.53,2.0,0.765,"[12.0, 12.0, 10.0, 12.0, 11.0, 15.0]"
,162,Rock'n'Roll-Juveniles,First round,5,235,FM,0.55,2.0,0.275,"[10.0, 9.0, 9.0, 9.5, 8.5, 10.0]"
,162,Rock'n'Roll-Juveniles,First round,5,235,FW,5.59,14.4,0.3881944444444444,"[0.0, -10.0, -10.0, -10.0, -15.0, 0.0]"
,162,Rock'n'Roll-Juveniles,First round,5,235,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,162,Rock'n'Roll-Juveniles,First round,5,235,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,162,Rock'n'Roll-Juveniles,First round,6,261,DF,0.93,2.3,0.4043478260869566,"[15.0, 12.5, 13.75, 15.0, 13.75, 15.0]"
,162,Rock'n'Roll-Juveniles,First round,6,261,CO,1.11,2.0,0.555,"[12.0, 9.0, 10.0, 10.0, 12.0, 11.0]"
,162,Rock'n'Roll-Juveniles,First round,6,261,FM,1.11,2.0,0.555,"[10.0, 7.5, 8.5, 8.5, 6.5, 9.0]"
,162,Rock'n'Roll-Juveniles,First round,6,261,FW,8.86,14.4,0.6152777777777777,"[0.0, -25.0, -25.0, -10.0, -15.0, -10.0]"
,162,Rock'n'Roll-Juveniles,First round,6,261,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,162,Rock'n'Roll-Juveniles,First round,6,261,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,162,Rock'n'Roll-Juveniles,Hope round,1,7,DF,1.38,2.3,0.6,"[10.0, 8.75, 10.0, 7.5, 11.25, 7.5]"
,162,Rock'n'Roll-Juveniles,Hope round,1,7,CO,1.34,2.0,0.67,"[8.0, 8.0, 6.0, 7.0, 9.0, 5.0]"
,162,Rock'n'Roll-Juveniles,Hope round,1,7,FM,0.71,2.0,0.355,"[6.5, 6.5, 6.5, 5.0, 6.5, 5.0]"
,162,Rock'n'Roll-Juveniles,Hope round,1,7,FW,10.96,14.4,0.7611111111111112,"[-25.0, -25.0, -25.0, -50.0, -15.0, -35.0]"
,162,Rock'n'Roll-Juveniles,Hope round,1,7,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,162,Rock'n'Roll-Juveniles,Hope round,1,7,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,162,Rock'n'Roll-Juveniles,Hope round,1,193,DF,1.97,2.3,0.8565217391304348,"[12.5, 11.25, 7.5, 11.25, 13.75, 10.0]"
yes,162,Rock'n'Roll-Juveniles,Hope round,1,193,CO,2.16,2.0,1.08,"[11.0, 8.0, 6.0, 10.0, 12.0, 7.0]"
,162,Rock'n'Roll-Juveniles,Hope round,1,193,FM,1.07,2.0,0.535,"[8.5, 6.5, 7.5, 6.5, 5.0, 6.5]"
,162,Rock'n'Roll-Juveniles,Hope round,1,193,FW,8.04,14.4,0.5583333333333332,"[-10.0, -25.0, -25.0, -25.0, -15.0, -35.0]"
,162,Rock'n'Roll-Juveniles,Hope round,1,193,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,162,Rock'n'Roll-Juveniles,Hope round,1,193,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,162,Rock'n'Roll-Juveniles,Hope round,2,260,DF,2.0,2.3,0.8695652173913044,"[10.0, 12.5, 10.0, 13.75, 11.25, 7.5]"
,162,Rock'n'Roll-Juveniles,Hope round,2,260,CO,1.11,2.0,0.555,"[10.0, 8.0, 8.0, 10.0, 9.0, 7.0]"
,162,Rock'n'Roll-Juveniles,Hope round,2,260,FM,0.93,2.0,0.465,"[7.5, 6.5, 7.5, 7.5, 7.5, 5.0]"
,162,Rock'n'Roll-Juveniles,Hope round,2,260,FW,10.96,14.4,0.7611111111111112,"[-15.0, -25.0, -25.0, -25.0, -35.0, -50.0]"
,162,Rock'n'Roll-Juveniles,Hope round,2,260,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,162,Rock'n'Roll-Juveniles,Hope round,2,260,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,162,Rock'n'Roll-Juveniles,Hope round,3,213,DF,1.86,2.3,0.8086956521739131,"[10.0, 10.0, 7.5, 7.5, 12.5, 7.5]"
,162,Rock'n'Roll-Juveniles,Hope round,3,213,CO,1.07,2.0,0.535,"[8.0, 7.0, 7.0, 6.0, 9.0, 6.0]"
,162,Rock'n'Roll-Juveniles,Hope round,3,213,FM,1.27,2.0,0.635,"[8.5, 5.0, 6.5, 5.0, 6.5, 5.0]"
,162,Rock'n'Roll-Juveniles,Hope round,3,213,FW,12.16,14.4,0.8444444444444444,"[-15.0, -35.0, -25.0, -15.0, -25.0, -50.0]"
,162,Rock'n'Roll-Juveniles,Hope round,3,213,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,162,Rock'n'Roll-Juveniles,Hope round,3,213,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,162,Rock'n'Roll-Juveniles,Hope round,3,153,DF,1.86,2.3,0.8086956521739131,"[10.0, 11.25, 8.75, 12.5, 12.5, 7.5]"
,162,Rock'n'Roll-Juveniles,Hope round,3,153,CO,1.67,2.0,0.835,"[8.0, 8.0, 6.0, 8.0, 11.0, 6.0]"
,162,Rock'n'Roll-Juveniles,Hope round,3,153,FM,1.26,2.0,0.63,"[7.5, 6.5, 5.0, 5.0, 8.5, 6.5]"
,162,Rock'n'Roll-Juveniles,Hope round,3,153,FW,10.96,14.4,0.7611111111111112,"[-15.0, -35.0, -25.0, -25.0, -35.0, -50.0]"
,162,Rock'n'Roll-Juveniles,Hope round,3,153,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,162,Rock'n'Roll-Juveniles,Hope round,3,153,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,162,Rock'n'Roll-Juveniles,Hope round,4,27,DF,2.12,2.3,0.9217391304347827,"[12.5, 13.75, 8.75, 15.0, 12.5, 15.0]"
,162,Rock'n'Roll-Juveniles,Hope round,4,27,CO,1.38,2.0,0.69,"[11.0, 10.0, 7.0, 9.0, 11.0, 9.0]"
,162,Rock'n'Roll-Juveniles,Hope round,4,27,FM,1.1,2.0,0.55,"[8.5, 7.5, 6.5, 6.5, 5.0, 7.5]"
,162,Rock'n'Roll-Juveniles,Hope round,4,27,FW,4.71,14.4,0.32708333333333334,"[-25.0, -25.0, -35.0, -25.0, -35.0, -25.0]"
,162,Rock'n'Roll-Juveniles,Hope round,4,27,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,162,Rock'n'Roll-Juveniles,Hope round,4,27,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,162,Rock'n'Roll-Juveniles,Final,1,134,DF,1.2,2.3,0.5217391304347826,"[13.75, 12.5, 11.25, 10.0, 11.25, 12.5]"
,162,Rock'n'Roll-Juveniles,Final,1,134,CO,1.7,2.0,0.85,"[7.0, 11.0, 10.0, 7.0, 11.0, 10.0]"
,162,Rock'n'Roll-Juveniles,Final,1,134,FM,0.99,2.0,0.495,"[5.0, 6.5, 7.5, 5.0, 5.0, 5.0]"
,162,Rock'n'Roll-Juveniles,Final,1,134,FW,9.86,14.4,0.6847222222222221,"[-50.0, -35.0, -25.0, -50.0, -50.0, -50.0]"
yes,162,Rock'n'Roll-Juveniles,Final,1,134,sm,2.92,2.3,1.2695652173913043,"[-2.0, -8.0, 0.0, 0.0, 0.0, 0.0]"
,162,Rock'n'Roll-Juveniles,Final,1,134,bm,3.73,8.0,0.46625,"[0.0, 0.0, 0.0, 0.0, 0.0, -10.0]"
,162,Rock'n'Roll-Juveniles,Final,2,193,DF,0.86,2.3,0.3739130434782609,"[10.0, 11.25, 10.0, 8.75, 10.0, 11.25]"
,162,Rock'n'Roll-Juveniles,Final,2,193,CO,1.57,2.0,0.785,"[9.0, 10.0, 8.0, 9.0, 13.0, 10.0]"
,162,Rock'n'Roll-Juveniles,Final,2,193,FM,1.12,2.0,0.56,"[7.5, 6.5, 7.5, 5.0, 5.0, 7.5]"
,162,Rock'n'Roll-Juveniles,Final,2,193,FW,6.87,14.4,0.4770833333333333,"[-25.0, -25.0, -15.0, -35.0, -35.0, -25.0]"
,162,Rock'n'Roll-Juveniles,Final,2,193,sm,0.75,2.3,0.32608695652173914,"[0.0, -2.0, 0.0, 0.0, 0.0, 0.0]"
,162,Rock'n'Roll-Juveniles,Final,2,193,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,162,Rock'n'Roll-Juveniles,Final,3,182,DF,0.72,2.3,0.3130434782608696,"[13.75, 13.75, 13.75, 13.75, 15.0, 12.5]"
,162,Rock'n'Roll-Juveniles,Final,3,182,CO,1.46,2.0,0.73,"[8.0, 12.0, 10.0, 9.0, 12.0, 10.0]"
,162,Rock'n'Roll-Juveniles,Final,3,182,FM,0.9,2.0,0.45,"[9.0, 7.5, 9.0, 6.5, 8.5, 8.5]"
,162,Rock'n'Roll-Juveniles,Final,3,182,FW,9.46,14.4,0.6569444444444444,"[-10.0, -25.0, -10.0, -35.0, -10.0, -15.0]"
,162,Rock'n'Roll-Juveniles,Final,3,182,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,162,Rock'n'Roll-Juveniles,Final,3,182,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,162,Rock'n'Roll-Juveniles,Final,4,261,DF,1.18,2.3,0.5130434782608696,"[13.75, 11.25, 15.0, 13.75, 13.75, 12.5]"
,162,Rock'n'Roll-Juveniles,Final,4,261,CO,1.61,2.0,0.805,"[9.0, 9.0, 12.0, 11.0, 13.0, 9.0]"
,162,Rock'n'Roll-Juveniles,Final,4,261,FM,1.11,2.0,0.555,"[9.5, 6.5, 8.5, 8.5, 6.5, 7.5]"
,162,Rock'n'Roll-Juveniles,Final,4,261,FW,6.07,14.4,0.4215277777777778,"[-10.0, -25.0, -25.0, -15.0, -25.0, -15.0]"
,162,Rock'n'Roll-Juveniles,Final,4,261,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,162,Rock'n'Roll-Juveniles,Final,4,261,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,162,Rock'n'Roll-Juveniles,Final,5,27,DF,1.38,2.3,0.6,"[11.25, 13.75, 10.0, 13.75, 11.25, 12.5]"
,162,Rock'n'Roll-Juveniles,Final,5,27,CO,1.25,2.0,0.625,"[10.0, 11.0, 8.0, 11.0, 12.0, 10.0]"
,162,Rock'n'Roll-Juveniles,Final,5,27,FM,0.8,2.0,0.4,"[8.5, 7.5, 7.5, 7.5, 6.5, 9.0]"
,162,Rock'n'Roll-Juveniles,Final,5,27,FW,3.73,14.4,0.25902777777777775,"[-25.0, -25.0, -25.0, -25.0, -35.0, -25.0]"
,162,Rock'n'Roll-Juveniles,Final,5,27,sm,0.75,2.3,0.32608695652173914,"[0.0, -2.0, 0.0, 0.0, 0.0, 0.0]"
,162,Rock'n'Roll-Juveniles,Final,5,27,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,162,Rock'n'Roll-Juveniles,Final,6,235,DF,1.02,2.3,0.44347826086956527,"[15.0, 16.25, 16.25, 17.5, 17.5, 15.0]"
,162,Rock'n'Roll-Juveniles,Final,6,235,CO,0.9,2.0,0.45,"[12.0, 14.0, 13.0, 12.0, 14.0, 12.0]"
,162,Rock'n'Roll-Juveniles,Final,6,235,FM,0.34,2.0,0.17,"[9.5, 8.5, 9.0, 9.5, 9.0, 9.0]"
,162,Rock'n'Roll-Juveniles,Final,6,235,FW,5.0,14.4,0.3472222222222222,"[0.0, -15.0, -10.0, -10.0, -15.0, -10.0]"
,162,Rock'n'Roll-Juveniles,Final,6,235,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,162,Rock'n'Roll-Juveniles,Final,6,235,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,162,Rock'n'Roll-Juniors,First round,1,78,DF,1.37,2.3,0.5956521739130436,"[9.0, 12.0, 12.0, 12.0, 13.0, 10.0]"
,162,Rock'n'Roll-Juniors,First round,1,78,CO,1.11,2.0,0.555,"[12.0, 10.0, 13.0, 12.0, 11.0, 10.0]"
,162,Rock'n'Roll-Juniors,First round,1,78,FM,0.69,2.0,0.345,"[9.5, 8.5, 9.0, 9.5, 7.5, 9.0]"
,162,Rock'n'Roll-Juniors,First round,1,78,FW,6.87,14.4,0.4770833333333333,"[-5.0, -15.0, -10.0, -5.0, -25.0, -10.0]"
,162,Rock'n'Roll-Juniors,First round,1,78,sm,1.37,2.3,0.5956521739130436,"[-4.0, 0.0, -2.0, -2.0, -2.0, 0.0]"
,162,Rock'n'Roll-Juniors,First round,1,78,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,162,Rock'n'Roll-Juniors,First round,1,155,DF,1.89,2.3,0.8217391304347826,"[11.0, 7.0, 6.0, 6.0, 9.0, 6.0]"
,162,Rock'n'Roll-Juniors,First round,1,155,CO,1.49,2.0,0.745,"[9.0, 8.0, 6.0, 7.0, 9.0, 5.0]"
