anomaly,competition,category name,round,heat,couple,criteria,stdev,threshold,ratio,raw data
,160,Rock'n'Roll-Juveniles,First round,4,134,FM,1.91,2.0,0.955,"[8.5, 6.5, 2.5, 7.5, 7.5, 6.5]"
yes,160,Rock'n'Roll-Juveniles,First round,4,134,FW,17.72,14.4,1.2305555555555554,"[-25.0, -25.0, -75.0, -35.0, -25.0, -35.0]"
yes,160,Rock'n'Roll-Juveniles,First round,4,134,sm,3.61,2.3,1.5695652173913044,"[-2.0, 0.0, 0.0, 0.0, -8.0, -8.0]"
,160,Rock'n'Roll-Juveniles,First round,4,134,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,160,Rock'n'Roll-Juniors,Final,1,155,DF,1.38,2.3,0.6,"[8.0, 8.0, 7.0, 6.0, 10.0, 6.0]"
,160,Rock'n'Roll-Juniors,Final,1,155,CO,1.6,2.0,0.8,"[9.0, 8.0, 7.0, 5.0, 10.0, 7.0]"
,160,Rock'n'Roll-Juniors,Final,1,155,FM,0.71,2.0,0.355,"[6.5, 6.5, 5.0, 5.0, 6.5, 6.5]"
,160,Rock'n'Roll-Juniors,Final,1,155,FW,3.73,14.4,0.25902777777777775,"[-35.0, -25.0, -35.0, -35.0, -35.0, -35.0]"
,160,Rock'n'Roll-Juniors,Final,1,155,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,160,Rock'n'Roll-Juniors,Final,1,155,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,160,Rock'n'Roll-Juniors,Final,2,149,DF,1.37,2.3,0.5956521739130436,"[12.0, 11.0, 11.0, 8.0, 12.0, 10.0]"
,160,Rock'n'Roll-Juniors,Final,2,149,CO,1.57,2.0,0.785,"[11.0, 9.0, 11.0, 10.0, 14.0, 10.0]"
,160,Rock'n'Roll-Juniors,Final,2,149,FM,0.84,2.0,0.42,"[8.5, 6.5, 9.0, 7.5, 7.5, 8.5]"
,160,Rock'n'Roll-Juniors,Final,2,149,FW,6.72,14.4,0.4666666666666666,"[-10.0, -25.0, -25.0, -10.0, -15.0, -10.0]"
,160,Rock'n'Roll-Juniors,Final,2,149,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,160,Rock'n'Roll-Juniors,Final,2,149,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,160,Rock'n'Roll-Juniors,Final,3,78,DF,0.69,2.3,0.3,"[14.0, 14.0, 14.0, 13.0, 15.0, 15.0]"
yes,160,Rock'n'Roll-Juniors,Final,3,78,CO,2.08,2.0,1.04,"[14.0, 13.0, 12.0, 9.0, 15.0, 15.0]"
,160,Rock'n'Roll-Juniors,Final,3,78,FM,0.45,2.0,0.225,"[9.5, 8.5, 9.5, 9.0, 9.5, 8.5]"
,160,Rock'n'Roll-Juniors,Final,3,78,FW,4.49,14.4,0.31180555555555556,"[-5.0, -15.0, -5.0, -10.0, -5.0, -15.0]"
,160,Rock'n'Roll-Juniors,Final,3,78,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,160,Rock'n'Roll-Juniors,Final,3,78,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,160,Rock'n'Roll-Juniors,Final,4,491,DF,1.57,2.3,0.682608695652174,"[16.0, 13.0, 18.0, 17.0, 16.0, 15.0]"
,160,Rock'n'Roll-Juniors,Final,4,491,CO,1.7,2.0,0.85,"[16.0, 13.0, 16.0, 13.0, 17.0, 17.0]"
,160,Rock'n'Roll-Juniors,Final,4,491,FM,0.58,2.0,0.29,"[9.5, 8.5, 10.0, 10.0, 10.0, 9.0]"
,160,Rock'n'Roll-Juniors,Final,4,491,FW,5.34,14.4,0.3708333333333333,"[-5.0, -15.0, 0.0, -5.0, 0.0, -10.0]"
,160,Rock'n'Roll-Juniors,Final,4,491,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,160,Rock'n'Roll-Juniors,Final,4,491,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,160,Rock'n'Roll-Small Formation Juniors,Final,1,229,DF,1.63,2.3,0.7086956521739131,"[9.0, 8.0, 7.0, 7.0, 11.0, 6.0]"
,160,Rock'n'Roll-Small Formation Juniors,Final,1,229,CO,1.98,2.0,0.99,"[8.25, 6.0, 5.25, 5.25, 10.5, 5.25]"
yes,160,Rock'n'Roll-Small Formation Juniors,Final,1,229,FM,2.21,2.0,1.105,"[9.0, 7.0, 6.0, 6.0, 12.0, 6.0]"
,160,Rock'n'Roll-Small Formation Juniors,Final,1,229,FW,10.27,14.4,0.7131944444444444,"[-35.0, -25.0, -50.0, -50.0, -25.0, -35.0]"
,160,Rock'n'Roll-Small Formation Juniors,Final,1,229,sm,1.0,2.3,0.4347826086956522,"[-2.0, 0.0, 0.0, -2.0, 0.0, -2.0]"
,160,Rock'n'Roll-Small Formation Juniors,Final,1,229,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,160,Rock'n'Roll-Small Formation Juniors,Final,2,105,DF,1.95,2.3,0.8478260869565218,"[8.0, 9.0, 6.0, 5.0, 11.0, 8.0]"
,160,Rock'n'Roll-Small Formation Juniors,Final,2,105,CO,1.26,2.0,0.63,"[7.5, 7.5, 6.0, 4.5, 8.25, 6.0]"
,160,Rock'n'Roll-Small Formation Juniors,Final,2,105,FM,1.07,2.0,0.535,"[8.0, 10.0, 9.0, 8.0, 11.0, 9.0]"
,160,Rock'n'Roll-Small Formation Juniors,Final,2,105,FW,10.27,14.4,0.7131944444444444,"[-50.0, -25.0, -35.0, -35.0, -25.0, -50.0]"
,160,Rock'n'Roll-Small Formation Juniors,Final,2,105,sm,1.49,2.3,0.6478260869565218,"[-2.0, -2.0, 0.0, 0.0, 0.0, -4.0]"
,160,Rock'n'Roll-Small Formation Juniors,Final,2,105,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,160,Rock'n'Roll-Small Formation Juniors,Final,3,174,DF,1.07,2.3,0.4652173913043479,"[10.0, 9.0, 8.0, 10.0, 11.0, 11.0]"
,160,Rock'n'Roll-Small Formation Juniors,Final,3,174,CO,1.13,2.0,0.565,"[8.25, 8.25, 6.0, 7.5, 9.75, 7.5]"
,160,Rock'n'Roll-Small Formation Juniors,Final,3,174,FM,1.34,2.0,0.67,"[9.0, 11.0, 9.0, 8.0, 12.0, 10.0]"
,160,Rock'n'Roll-Small Formation Juniors,Final,3,174,FW,10.96,14.4,0.7611111111111112,"[-25.0, -15.0, -25.0, -25.0, -35.0, -50.0]"
,160,Rock'n'Roll-Small Formation Juniors,Final,3,174,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,160,Rock'n'Roll-Small Formation Juniors,Final,3,174,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,160,Rock'n'Roll-Small Formation Juniors,Final,4,158,DF,1.37,2.3,0.5956521739130436,"[9.0, 9.0, 9.0, 8.0, 12.0, 11.0]"
,160,Rock'n'Roll-Small Formation Juniors,Final,4,158,CO,1.03,2.0,0.515,"[7.5, 7.5, 6.0, 6.0, 7.5, 9.0]"
yes,160,Rock'n'Roll-Small Formation Juniors,Final,4,158,FM,2.0,2.0,1.0,"[9.0, 10.0, 9.0, 7.0, 13.0, 12.0]"
,160,Rock'n'Roll-Small Formation Juniors,Final,4,158,FW,9.01,14.4,0.6256944444444444,"[-35.0, -25.0, -35.0, -50.0, -25.0, -25.0]"
,160,Rock'n'Roll-Small Formation Juniors,Final,4,158,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,160,Rock'n'Roll-Small Formation Juniors,Final,4,158,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,160,Rock'n'Roll-Small Formation Juniors,Final,5,115,DF,1.34,2.3,0.582608695652174,"[10.0, 10.0, 11.0, 7.0, 10.0, 11.0]"
,160,Rock'n'Roll-Small Formation Juniors,Final,5,115,CO,1.33,2.0,0.665,"[8.25, 6.75, 9.0, 6.0, 9.75, 9.0]"
,160,Rock'n'Roll-Small Formation Juniors,Final,5,115,FM,1.89,2.0,0.945,"[11.0, 11.0, 12.0, 7.0, 13.0, 10.0]"
,160,Rock'n'Roll-Small Formation Juniors,Final,5,115,FW,4.71,14.4,0.32708333333333334,"[-35.0, -25.0, -35.0, -35.0, -35.0, -25.0]"
,160,Rock'n'Roll-Small Formation Juniors,Final,5,115,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,160,Rock'n'Roll-Small Formation Juniors,Final,5,115,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,160,Rock'n'Roll-Small Formation Juniors,Final,6,102,DF,1.5,2.3,0.6521739130434783,"[11.0, 12.0, 9.0, 8.0, 12.0, 11.0]"
,160,Rock'n'Roll-Small Formation Juniors,Final,6,102,CO,1.44,2.0,0.72,"[8.25, 9.75, 6.0, 6.75, 9.75, 9.0]"
yes,160,Rock'n'Roll-Small Formation Juniors,Final,6,102,FM,2.21,2.0,1.105,"[9.0, 13.0, 7.0, 9.0, 13.0, 11.0]"
,160,Rock'n'Roll-Small Formation Juniors,Final,6,102,FW,7.31,14.4,0.5076388888888889,"[-35.0, -10.0, -25.0, -25.0, -25.0, -25.0]"
,160,Rock'n'Roll-Small Formation Juniors,Final,6,102,sm,0.94,2.3,0.40869565217391307,"[-2.0, 0.0, 0.0, 0.0, -2.0, 0.0]"
,160,Rock'n'Roll-Small Formation Juniors,Final,6,102,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,160,Rock'n'Roll-Small Formation Juniors,First round,1,105,DF,1.49,2.3,0.6478260869565218,"[9.0, 9.0, 9.0, 6.0, 11.0, 8.0]"
,160,Rock'n'Roll-Small Formation Juniors,First round,1,105,CO,1.01,2.0,0.505,"[6.75, 8.25, 6.0, 6.0, 7.5, 5.25]"
,160,Rock'n'Roll-Small Formation Juniors,First round,1,105,FM,1.67,2.0,0.835,"[8.0, 11.0, 9.0, 7.0, 11.0, 7.0]"
,160,Rock'n'Roll-Small Formation Juniors,First round,1,105,FW,7.64,14.4,0.5305555555555556,"[-35.0, -15.0, -35.0, -35.0, -25.0, -35.0]"
,160,Rock'n'Roll-Small Formation Juniors,First round,1,105,sm,1.49,2.3,0.6478260869565218,"[0.0, 0.0, 0.0, -2.0, -2.0, -4.0]"
,160,Rock'n'Roll-Small Formation Juniors,First round,1,105,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,160,Rock'n'Roll-Small Formation Juniors,First round,2,115,DF,1.6,2.3,0.6956521739130436,"[9.0, 9.0, 12.0, 7.0, 11.0, 10.0]"
,160,Rock'n'Roll-Small Formation Juniors,First round,2,115,CO,1.13,2.0,0.565,"[8.25, 6.75, 9.0, 6.0, 9.0, 8.25]"
,160,Rock'n'Roll-Small Formation Juniors,First round,2,115,FM,1.57,2.0,0.785,"[11.0, 9.0, 9.0, 6.0, 10.0, 8.0]"
,160,Rock'n'Roll-Small Formation Juniors,First round,2,115,FW,3.73,14.4,0.25902777777777775,"[-35.0, -25.0, -35.0, -35.0, -35.0, -35.0]"
,160,Rock'n'Roll-Small Formation Juniors,First round,2,115,sm,0.94,2.3,0.40869565217391307,"[-2.0, -2.0, 0.0, 0.0, 0.0, 0.0]"
,160,Rock'n'Roll-Small Formation Juniors,First round,2,115,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
