rt_id,Judge,Type,Category,Round,Heat,Stn,stanica,FW,FM,DF,CO,sm,bm,turnir,krit,val1,val2,val3,Acro 1,Acro 2,Acro 3,Acro 4,Acro 5,Acro 6,Acro 7,Acro 8
1920,C,,Rock'n'Roll-Beginners,Final,1,131,3,-15,7.5,13.75,10,0,0,160,DF,2,2,1.5,0,0,0,0,0,0,-1,-1
1920,C,,Rock'n'Roll-Beginners,Final,2,3,3,-25,6.5,12.5,9,-2,0,160,CO,2,1,1.5,0,0,0,0,0,0,-1,-1
1920,C,,Rock'n'Roll-Beginners,Final,2,3,3,-25,6.5,12.5,9,-2,0,160,DF,1.5,2,1.5,0,0,0,0,0,0,-1,-1
1920,C,,Rock'n'Roll-Beginners,Final,3,218,3,-35,6.5,8.75,8,-2,0,160,CO,1,1.5,1.5,0,0,0,0,0,0,-1,-1
1920,C,,Rock'n'Roll-Beginners,Final,3,218,3,-35,6.5,8.75,8,-2,0,160,DF,1.5,1,1,0,0,0,0,0,0,-1,-1
1920,C,,Rock'n'Roll-Beginners,Final,4,238,3,-25,6.5,12.5,11,0,0,160,CO,1.5,2.5,1.5,0,0,0,0,0,0,-1,-1
1920,C,,Rock'n'Roll-Beginners,Final,4,238,3,-25,6.5,12.5,11,0,0,160,DF,1.5,2,1.5,0,0,0,0,0,0,-1,-1
1920,D,,Rock'n'Roll-Beginners,Final,1,131,4,-50,6.5,10,7,0,0,160,DF,1.5,1,1.5,0,0,0,0,0,0,-1,-1
1920,D,,Rock'n'Roll-Beginners,Final,1,131,4,-50,6.5,10,7,0,0,160,CO,1,1,1.5,0,0,0,0,0,0,-1,-1
1920,D,,Rock'n'Roll-Beginners,Final,2,3,4,-35,6.5,10,9,0,0,160,CO,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1920,D,,Rock'n'Roll-Beginners,Final,2,3,4,-35,6.5,10,9,0,0,160,DF,1.5,1.5,1,0,0,0,0,0,0,-1,-1
1920,D,,Rock'n'Roll-Beginners,Final,3,218,4,-50,5,7.5,7,0,0,160,CO,1,1.5,1,0,0,0,0,0,0,-1,-1
1920,D,,Rock'n'Roll-Beginners,Final,3,218,4,-50,5,7.5,7,0,0,160,DF,1.5,0.5,1,0,0,0,0,0,0,-1,-1
1920,D,,Rock'n'Roll-Beginners,Final,4,238,4,-50,5,6.25,7,0,0,160,CO,1,1.5,1,0,0,0,0,0,0,-1,-1
1920,D,,Rock'n'Roll-Beginners,Final,4,238,4,-50,5,6.25,7,0,0,160,DF,0.5,1,1,0,0,0,0,0,0,-1,-1
1920,E,,Rock'n'Roll-Beginners,Final,1,131,5,-35,6.5,12.5,10,0,0,160,CO,2,1.5,1.5,0,0,0,0,0,0,-1,-1
1920,E,,Rock'n'Roll-Beginners,Final,1,131,5,-35,6.5,12.5,10,0,0,160,DF,2,1,2,0,0,0,0,0,0,-1,-1
1920,E,,Rock'n'Roll-Beginners,Final,2,3,5,-25,7.5,13.75,11,-2,0,160,CO,2,1.5,2,0,0,0,0,0,0,-1,-1
1920,E,,Rock'n'Roll-Beginners,Final,2,3,5,-25,7.5,13.75,11,-2,0,160,DF,2,1.5,2,0,0,0,0,0,0,-1,-1
1920,E,,Rock'n'Roll-Beginners,Final,3,218,5,-50,6.5,11.25,10,0,0,160,CO,1.5,1.5,2,0,0,0,0,0,0,-1,-1
1920,E,,Rock'n'Roll-Beginners,Final,3,218,5,-50,6.5,11.25,10,0,0,160,DF,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1920,E,,Rock'n'Roll-Beginners,Final,4,238,5,-35,6.5,12.5,11,0,0,160,CO,1.5,2,2,0,0,0,0,0,0,-1,-1
1920,E,,Rock'n'Roll-Beginners,Final,4,238,5,-35,6.5,12.5,11,0,0,160,DF,1.5,1.5,2,0,0,0,0,0,0,-1,-1
1920,F,,Rock'n'Roll-Beginners,Final,1,131,6,-25,7.5,15,12,0,0,160,CO,2,2,2,0,0,0,0,0,0,-1,-1
1920,F,,Rock'n'Roll-Beginners,Final,1,131,6,-25,7.5,15,12,0,0,160,DF,2,2,2,0,0,0,0,0,0,-1,-1
1920,F,,Rock'n'Roll-Beginners,Final,2,3,6,-15,8.5,15,10,-2,0,160,DF,2,2,2,0,0,0,0,0,0,-1,-1
1920,F,,Rock'n'Roll-Beginners,Final,2,3,6,-15,8.5,15,10,-2,0,160,CO,1.5,2,1.5,0,0,0,0,0,0,-1,-1
1920,F,,Rock'n'Roll-Beginners,Final,3,218,6,-35,6.5,12.5,9,0,0,160,CO,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1920,F,,Rock'n'Roll-Beginners,Final,3,218,6,-35,6.5,12.5,9,0,0,160,DF,1.5,2,1.5,0,0,0,0,0,0,-1,-1
1920,F,,Rock'n'Roll-Beginners,Final,4,238,6,-35,5,8.75,7,0,0,160,CO,1,1.5,1,0,0,0,0,0,0,-1,-1
1920,F,,Rock'n'Roll-Beginners,Final,4,238,6,-35,5,8.75,7,0,0,160,DF,1,1.5,1,0,0,0,0,0,0,-1,-1
1921,A,,Rock'n'Roll-Juveniles,First round,1,193,1,-25,7.5,13.75,8,-2,0,160,DF,2,1.5,2,0,0,0,0,0,0,-1,-1
1921,A,,Rock'n'Roll-Juveniles,First round,1,182,1,-25,8.5,15,8,0,0,160,CO,1.5,1.5,1,0,0,0,0,0,0,-1,-1
1921,A,,Rock'n'Roll-Juveniles,First round,1,182,1,-25,8.5,15,8,0,0,160,DF,2,2,2,0,0,0,0,0,0,-1,-1
1921,A,,Rock'n'Roll-Juveniles,First round,1,193,1,-25,7.5,13.75,8,-2,0,160,CO,1.5,1.5,1,0,0,0,0,0,0,-1,-1
1921,A,,Rock'n'Roll-Juveniles,First round,2,235,1,-10,9.5,16.25,10,0,0,160,DF,2.5,2,2,0,0,0,0,0,0,-1,-1
1921,A,,Rock'n'Roll-Juveniles,First round,2,235,1,-10,9.5,16.25,10,0,0,160,CO,2,2,1,0,0,0,0,0,0,-1,-1
1921,A,,Rock'n'Roll-Juveniles,First round,2,153,1,-35,6.5,11.25,9,0,0,160,DF,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1921,A,,Rock'n'Roll-Juveniles,First round,2,153,1,-35,6.5,11.25,9,0,0,160,CO,1.5,2,1,0,0,0,0,0,0,-1,-1
1921,A,,Rock'n'Roll-Juveniles,First round,3,27,1,-25,7.5,11.25,9,0,0,160,CO,1.5,2,1,0,0,0,0,0,0,-1,-1
1921,A,,Rock'n'Roll-Juveniles,First round,3,27,1,-25,7.5,11.25,9,0,0,160,DF,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1921,A,,Rock'n'Roll-Juveniles,First round,3,57,1,-35,6.5,10,8,0,0,160,CO,1.5,1.5,1,0,0,0,0,0,0,-1,-1
1921,A,,Rock'n'Roll-Juveniles,First round,3,57,1,-35,6.5,10,8,0,0,160,DF,1.5,1,1.5,0,0,0,0,0,0,-1,-1
1921,A,,Rock'n'Roll-Juveniles,First round,4,7,1,-15,7.5,12.5,8,-2,0,160,DF,1.5,1.5,2,0,0,0,0,0,0,-1,-1
1921,A,,Rock'n'Roll-Juveniles,First round,4,134,1,-25,8.5,15,9,-2,0,160,CO,2,1.5,1,0,0,0,0,0,0,-1,-1
1921,A,,Rock'n'Roll-Juveniles,First round,4,7,1,-15,7.5,12.5,8,-2,0,160,CO,1.5,1.5,1,0,0,0,0,0,0,-1,-1
1921,A,,Rock'n'Roll-Juveniles,First round,4,134,1,-25,8.5,15,9,-2,0,160,DF,2,2,2,0,0,0,0,0,0,-1,-1
1921,B,,Rock'n'Roll-Juveniles,First round,1,182,2,-15,8.5,13.75,10,0,0,160,CO,1.5,1.5,2,0,0,0,0,0,0,-1,-1
1921,B,,Rock'n'Roll-Juveniles,First round,1,182,2,-15,8.5,13.75,10,0,0,160,DF,1.5,2,2,0,0,0,0,0,0,-1,-1
1921,B,,Rock'n'Roll-Juveniles,First round,1,193,2,-15,7.5,12.5,11,0,0,160,CO,1.5,2,2,0,0,0,0,0,0,-1,-1
1921,B,,Rock'n'Roll-Juveniles,First round,1,193,2,-15,7.5,12.5,11,0,0,160,DF,1.5,2,1.5,0,0,0,0,0,0,-1,-1
1921,B,,Rock'n'Roll-Juveniles,First round,2,153,2,-15,7.5,12.5,9,0,0,160,DF,1.5,2,1.5,0,0,0,0,0,0,-1,-1
1921,B,,Rock'n'Roll-Juveniles,First round,2,235,2,-10,8.5,15,11,0,0,160,CO,1.5,2,2,0,0,0,0,0,0,-1,-1
1921,B,,Rock'n'Roll-Juveniles,First round,2,153,2,-15,7.5,12.5,9,0,0,160,CO,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1921,B,,Rock'n'Roll-Juveniles,First round,2,235,2,-10,8.5,15,11,0,0,160,DF,1.5,2.5,2,0,0,0,0,0,0,-1,-1
1921,B,,Rock'n'Roll-Juveniles,First round,3,27,2,-25,6.5,12.5,7,0,0,160,CO,1,1.5,1,0,0,0,0,0,0,-1,-1
1921,B,,Rock'n'Roll-Juveniles,First round,3,27,2,-25,6.5,12.5,7,0,0,160,DF,1.5,1.5,2,0,0,0,0,0,0,-1,-1
1921,B,,Rock'n'Roll-Juveniles,First round,3,57,2,-35,7.5,8.75,8,0,0,160,CO,1,1.5,1.5,0,0,0,0,0,0,-1,-1
1921,B,,Rock'n'Roll-Juveniles,First round,3,57,2,-35,7.5,8.75,8,0,0,160,DF,1,1,1.5,0,0,0,0,0,0,-1,-1
1921,B,,Rock'n'Roll-Juveniles,First round,4,134,2,-25,6.5,12.5,11,0,0,160,DF,1.5,1.5,2,0,0,0,0,0,0,-1,-1
1921,B,,Rock'n'Roll-Juveniles,First round,4,7,2,-35,5,8.75,8,0,0,160,CO,1,1.5,1.5,0,0,0,0,0,0,-1,-1
1921,B,,Rock'n'Roll-Juveniles,First round,4,7,2,-35,5,8.75,8,0,0,160,DF,1,1,1.5,0,0,0,0,0,0,-1,-1
1921,B,,Rock'n'Roll-Juveniles,First round,4,134,2,-25,6.5,12.5,11,0,0,160,CO,1.5,2,2,0,0,0,0,0,0,-1,-1
1921,C,,Rock'n'Roll-Juveniles,First round,1,193,3,-25,7.5,11.25,10,0,0,160,DF,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1921,C,,Rock'n'Roll-Juveniles,First round,1,193,3,-25,7.5,11.25,10,0,0,160,CO,1.5,2,1.5,0,0,0,0,0,0,-1,-1
1921,C,,Rock'n'Roll-Juveniles,First round,1,182,3,-25,6.5,12.5,10,0,0,160,CO,1.5,1.5,2,0,0,0,0,0,0,-1,-1
1921,C,,Rock'n'Roll-Juveniles,First round,1,182,3,-25,6.5,12.5,10,0,0,160,DF,1.5,2,1.5,0,0,0,0,0,0,-1,-1
1921,C,,Rock'n'Roll-Juveniles,First round,2,235,3,-10,9,16.25,9,0,0,160,DF,2,2.5,2,0,0,0,0,0,0,-1,-1
1921,C,,Rock'n'Roll-Juveniles,First round,2,153,3,-25,6.5,11.25,7,0,0,160,CO,1.5,0.5,1.5,0,0,0,0,0,0,-1,-1
1921,C,,Rock'n'Roll-Juveniles,First round,2,153,3,-25,6.5,11.25,7,0,0,160,DF,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1921,C,,Rock'n'Roll-Juveniles,First round,2,235,3,-10,9,16.25,9,0,0,160,CO,2,1,1.5,0,0,0,0,0,0,-1,-1
1921,C,,Rock'n'Roll-Juveniles,First round,3,57,3,-35,6.5,12.5,8,0,0,160,DF,1.5,2,1.5,0,0,0,0,0,0,-1,-1
1921,C,,Rock'n'Roll-Juveniles,First round,3,57,3,-35,6.5,12.5,8,0,0,160,CO,1,1.5,1.5,0,0,0,0,0,0,-1,-1
1921,C,,Rock'n'Roll-Juveniles,First round,3,27,3,-35,7.5,11.25,10,0,0,160,DF,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1921,C,,Rock'n'Roll-Juveniles,First round,3,27,3,-35,7.5,11.25,10,0,0,160,CO,1.5,2,1.5,0,0,0,0,0,0,-1,-1
1921,C,,Rock'n'Roll-Juveniles,First round,4,7,3,-35,6.5,10,8,0,0,160,CO,1.5,1,1.5,0,0,0,0,0,0,-1,-1
1921,C,,Rock'n'Roll-Juveniles,First round,4,7,3,-35,6.5,10,8,0,0,160,DF,1,1.5,1.5,0,0,0,0,0,0,-1,-1
1921,C,,Rock'n'Roll-Juveniles,First round,4,134,3,-75,2.5,8.75,11,0,0,160,CO,1.5,2.5,1.5,0,0,0,0,0,0,-1,-1
1921,C,,Rock'n'Roll-Juveniles,First round,4,134,3,-75,2.5,8.75,11,0,0,160,DF,1.5,0.5,1.5,0,0,0,0,0,0,-1,-1
1921,D,,Rock'n'Roll-Juveniles,First round,1,182,4,-25,6.5,13.75,8,0,0,160,DF,2,1.5,2,0,0,0,0,0,0,-1,-1
1921,D,,Rock'n'Roll-Juveniles,First round,1,193,4,-35,5,11.25,8,0,0,160,CO,1.5,1,1.5,0,0,0,0,0,0,-1,-1
1921,D,,Rock'n'Roll-Juveniles,First round,1,182,4,-25,6.5,13.75,8,0,0,160,CO,1.5,1,1.5,0,0,0,0,0,0,-1,-1
1921,D,,Rock'n'Roll-Juveniles,First round,1,193,4,-35,5,11.25,8,0,0,160,DF,1,1.5,2,0,0,0,0,0,0,-1,-1
1921,D,,Rock'n'Roll-Juveniles,First round,2,153,4,-25,5,8.75,6,0,0,160,CO,1,1,1,0,0,0,0,0,0,-1,-1
1921,D,,Rock'n'Roll-Juveniles,First round,2,153,4,-25,5,8.75,6,0,0,160,DF,1.5,1,1,0,0,0,0,0,0,-1,-1
1921,D,,Rock'n'Roll-Juveniles,First round,2,235,4,-15,9,13.75,11,0,0,160,CO,2,1.5,2,0,0,0,0,0,0,-1,-1
1921,D,,Rock'n'Roll-Juveniles,First round,2,235,4,-15,9,13.75,11,0,0,160,DF,2,2,1.5,0,0,0,0,0,0,-1,-1
1921,D,,Rock'n'Roll-Juveniles,First round,3,57,4,-35,6.5,8.75,8,0,0,160,CO,1.5,1,1.5,0,0,0,0,0,0,-1,-1
1921,D,,Rock'n'Roll-Juveniles,First round,3,57,4,-35,6.5,8.75,8,0,0,160,DF,1,1,1.5,0,0,0,0,0,0,-1,-1
1921,D,,Rock'n'Roll-Juveniles,First round,3,27,4,-25,6.5,10,9,0,0,160,CO,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1921,D,,Rock'n'Roll-Juveniles,First round,3,27,4,-25,6.5,10,9,0,0,160,DF,1.5,1.5,1,0,0,0,0,0,0,-1,-1
1921,D,,Rock'n'Roll-Juveniles,First round,4,7,4,-35,7.5,8.75,7,0,0,160,CO,1,1.5,1,0,0,0,0,0,0,-1,-1
1921,D,,Rock'n'Roll-Juveniles,First round,4,7,4,-35,7.5,8.75,7,0,0,160,DF,1,1.5,1,0,0,0,0,0,0,-1,-1
1921,D,,Rock'n'Roll-Juveniles,First round,4,134,4,-35,7.5,10,8,0,0,160,CO,1.5,1,1.5,0,0,0,0,0,0,-1,-1
1921,D,,Rock'n'Roll-Juveniles,First round,4,134,4,-35,7.5,10,8,0,0,160,DF,1.5,1,1.5,0,0,0,0,0,0,-1,-1
1921,E,,Rock'n'Roll-Juveniles,First round,1,193,5,-25,7.5,11.25,9,0,0,160,DF,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1921,E,,Rock'n'Roll-Juveniles,First round,1,182,5,-15,8.5,15,10,0,0,160,CO,2,1.5,1.5,0,0,0,0,0,0,-1,-1
1921,E,,Rock'n'Roll-Juveniles,First round,1,182,5,-15,8.5,15,10,0,0,160,DF,2.5,1.5,2,0,0,0,0,0,0,-1,-1
1921,E,,Rock'n'Roll-Juveniles,First round,1,193,5,-25,7.5,11.25,9,0,0,160,CO,2,1.5,1,0,0,0,0,0,0,-1,-1
1921,E,,Rock'n'Roll-Juveniles,First round,2,235,5,-10,9,17.5,12,0,0,160,DF,2.5,2.5,2,0,0,0,0,0,0,-1,-1
1921,E,,Rock'n'Roll-Juveniles,First round,2,235,5,-10,9,17.5,12,0,0,160,CO,2,2,2,0,0,0,0,0,0,-1,-1
1921,E,,Rock'n'Roll-Juveniles,First round,2,153,5,-25,7.5,12.5,10,0,0,160,CO,2,1.5,1.5,0,0,0,0,0,0,-1,-1
1921,E,,Rock'n'Roll-Juveniles,First round,2,153,5,-25,7.5,12.5,10,0,0,160,DF,1.5,1.5,2,0,0,0,0,0,0,-1,-1
1921,E,,Rock'n'Roll-Juveniles,First round,3,57,5,-35,6.5,12.5,8,0,0,160,DF,2,1.5,1.5,0,0,0,0,0,0,-1,-1
1921,E,,Rock'n'Roll-Juveniles,First round,3,27,5,-25,8.5,15,11,0,0,160,CO,1.5,2,2,0,0,0,0,0,0,-1,-1
1921,E,,Rock'n'Roll-Juveniles,First round,3,27,5,-25,8.5,15,11,0,0,160,DF,2,2,2,0,0,0,0,0,0,-1,-1
1921,E,,Rock'n'Roll-Juveniles,First round,3,57,5,-35,6.5,12.5,8,0,0,160,CO,1.5,1.5,1,0,0,0,0,0,0,-1,-1
1921,E,,Rock'n'Roll-Juveniles,First round,4,134,5,-25,7.5,13.75,11,-8,0,160,DF,2,1.5,2,0,0,0,0,0,0,-1,-1
1921,E,,Rock'n'Roll-Juveniles,First round,4,134,5,-25,7.5,13.75,11,-8,0,160,CO,2,1.5,2,0,0,0,0,0,0,-1,-1
1921,E,,Rock'n'Roll-Juveniles,First round,4,7,5,-35,6.5,11.25,7,0,0,160,DF,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1921,E,,Rock'n'Roll-Juveniles,First round,4,7,5,-35,6.5,11.25,7,0,0,160,CO,1.5,1,1,0,0,0,0,0,0,-1,-1
1921,F,,Rock'n'Roll-Juveniles,First round,1,182,6,-25,7.5,15,12,0,0,160,CO,2,2,2,0,0,0,0,0,0,-1,-1
1921,F,,Rock'n'Roll-Juveniles,First round,1,182,6,-25,7.5,15,12,0,0,160,DF,2,2,2,0,0,0,0,0,0,-1,-1
1921,F,,Rock'n'Roll-Juveniles,First round,1,193,6,-25,5,12.5,9,0,0,160,CO,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1921,F,,Rock'n'Roll-Juveniles,First round,1,193,6,-25,5,12.5,9,0,0,160,DF,1.5,2,1.5,0,0,0,0,0,0,-1,-1
1921,F,,Rock'n'Roll-Juveniles,First round,2,153,6,-35,6.5,15,10,0,0,160,DF,2,2,2,0,0,0,0,0,0,-1,-1
1921,F,,Rock'n'Roll-Juveniles,First round,2,235,6,-15,9,12.5,13,0,0,160,CO,2,2,2.5,0,0,0,0,0,0,-1,-1
1921,F,,Rock'n'Roll-Juveniles,First round,2,153,6,-35,6.5,15,10,0,0,160,CO,2,1.5,1.5,0,0,0,0,0,0,-1,-1
1921,F,,Rock'n'Roll-Juveniles,First round,2,235,6,-15,9,12.5,13,0,0,160,DF,2.5,2.5,0,0,0,0,0,0,0,-1,-1
1921,F,,Rock'n'Roll-Juveniles,First round,3,27,6,-15,7.5,13.75,12,0,0,160,CO,2,2,2,0,0,0,0,0,0,-1,-1
1921,F,,Rock'n'Roll-Juveniles,First round,3,27,6,-15,7.5,13.75,12,0,0,160,DF,2,1.5,2,0,0,0,0,0,0,-1,-1
1921,F,,Rock'n'Roll-Juveniles,First round,3,57,6,-50,5,8.75,7,0,0,160,CO,1.5,1,1,0,0,0,0,0,0,-1,-1
