rt_id,Judge,tip,Category,Round,Heat,Stn,stanica,Acro 1,Acro 2,Acro 3,Acro 4,Acro 5,Acro 6,bm,turnir,Acro_7,Acro_8,fall
1923,A,A,Rock'n'Roll-Main Class Contact Style,First round,1,362,1,0,-10,-10,-5,0,-1,0,160,-1,-1,0
1923,A,A,Rock'n'Roll-Main Class Contact Style,First round,1,430,1,-10,-5,-10,-10,-10,-1,0,160,-1,-1,0
1923,A,A,Rock'n'Roll-Main Class Contact Style,First round,2,160,1,-15,-15,-15,-50,-100,-1,0,160,-1,-1,0
1923,A,A,Rock'n'Roll-Main Class Contact Style,First round,2,28,1,-15,-25,-25,-15,-75,-1,0,160,-1,-1,0
1923,A,A,Rock'n'Roll-Main Class Contact Style,First round,3,363,1,-10,-10,-15,-25,-15,-1,0,160,-1,-1,0
1923,A,A,Rock'n'Roll-Main Class Contact Style,First round,3,54,1,-25,-25,-15,-50,-50,-1,0,160,-1,-1,0
1923,A,A,Rock'n'Roll-Main Class Contact Style,First round,4,30,1,-35,-10,-25,-35,-75,-1,0,160,-1,-1,0
1923,A,A,Rock'n'Roll-Main Class Contact Style,First round,4,36,1,-25,-25,-15,-10,-35,-1,0,160,-1,-1,0
1923,A,A,Rock'n'Roll-Main Class Contact Style,First round,5,148,1,0,-10,-10,-5,-15,-1,0,160,-1,-1,0
1923,C,A,Rock'n'Roll-Main Class Contact Style,First round,1,430,3,-10,-10,-15,-15,-10,-1,0,160,-1,-1,0
1923,C,A,Rock'n'Roll-Main Class Contact Style,First round,1,362,3,0,-5,-10,-10,0,-1,0,160,-1,-1,0
1923,C,A,Rock'n'Roll-Main Class Contact Style,First round,2,28,3,-35,-15,-35,-25,-75,-1,0,160,-1,-1,0
1923,C,A,Rock'n'Roll-Main Class Contact Style,First round,2,160,3,-15,-10,-10,-50,-75,-1,0,160,-1,-1,0
1923,C,A,Rock'n'Roll-Main Class Contact Style,First round,3,54,3,-25,-25,-10,-25,-15,-1,0,160,-1,-1,0
1923,C,A,Rock'n'Roll-Main Class Contact Style,First round,3,363,3,-5,-15,-15,-15,-25,-1,0,160,-1,-1,0
1923,C,A,Rock'n'Roll-Main Class Contact Style,First round,4,36,3,-25,-25,-10,-5,-25,-1,0,160,-1,-1,0
